"Base..Long.Name." "Base..Short.Name." "Base..Abbreviation." "Longitude" "Latitude" "5_Miles" "Std_5_Miles" "10_Miles" "Std_10_Miles" "15_Miles" "Std_15_Miles" "20_Miles" "Std_20_Miles" "25_Miles" "Std_25_Miles" "30_Miles" "Std_30_Miles" "35_Miles" "Std_35_Miles" "40_Miles" "Std_40_Miles" "45_Miles" "Std_45_Miles" "50_Miles" "Std_50_Miles" "55_Miles" "Std_55_Miles" "60_Miles" "Std_60_Miles" "65_Miles" "Std_65_Miles" "70_Miles" "Std_70_Miles" "75_Miles" "Std_75_Miles" "80_Miles" "Std_80_Miles" "85_Miles" "Std_85_Miles" "90_Miles" "Std_90_Miles" "95_Miles" "Std_95_Miles" "100_Miles" "Std_100_Miles"
"Langley AFB" "langley" "lngl" -76.3592241 37.0835074 1809862.8359026 0.0676432583368729 2176534.00089009 0.0682078257317023 2176534.00089009 0.0841959070507086 2282276.04843727 0.087638426286178 2259384.59344743 0.0969660228777075 2335452.9979998 0.103547221336577 2344928.14098301 0.106912964096453 2344928.14098301 0.11038687497487 2336024.77564091 0.109967751395048 2332003.19192763 0.110843918401598 2334366.87967397 0.110956268338592 2328088.63458425 0.110657853101066 2323747.48066525 0.111042179819655 2336189.73679318 0.112033496295525 2337919.87614323 0.113029407213931 2342931.49007376 0.114456375963613 2340801.03505176 0.114678158871598 2338680.80812627 0.115860986715122 2336490.54601516 0.115786769427047 2335499.84236009 0.11593199552565
"Laughlin AFB" "laughlin" "lghl" -100.7830826 29.3565576 0 0 791311.070000002 0.024797962053455 791311.070000002 0.0306106650622828 791311.070000002 0.0303860073916637 731580.336204224 0.0313972379129221 704629.579163408 0.0312412345940686 704629.579163408 0.0321263733339035 704629.579163408 0.0331702519575288 704629.579163408 0.0331702519575288 706374.595948286 0.0335751376092815 706374.595948286 0.0335751376092815 701714.361229209 0.0333536290458619 702817.237440325 0.0335846982985687 698938.588371092 0.0335180539995688 698938.588371092 0.0337909845109194 698938.588371092 0.0341443948254588 694779.942689283 0.0340379568598233 694779.942689283 0.0344202122111526 694779.942689283 0.0344304089583846 688279.510150905 0.0341655416300853
"Little Rock AFB" "little rock" "lttr" -92.1446849 34.8964136 0 0 0 0 7093849.30751558 0.274414769851085 6097352.44972387 0.234135731990818 5794750.80085557 0.248693356746769 5794750.80085557 0.256922466125585 5494900.69346184 0.250530543041455 5348154.45979191 0.251762963385247 5278973.12623911 0.248506270319042 5226916.11194125 0.248443855055407 5105772.95000138 0.242685722818086 5071222.55443721 0.241043486117933 5003303.17889364 0.239086947228838 4946631.71772399 0.237218937098695 4921429.71063644 0.237932141522282 4864301.78885219 0.237629805525306 4840328.17358258 0.237132466608168 4801493.9544196 0.237871634868999 4769573.23940699 0.236360244589258 4701745.48548519 0.23339018342009
"Los Angeles AFB" "los angeles" "lsan" -118.381147 33.91903 2253233.24420715 0.0842141378935618 2675962.63672239 0.0838588292741879 4912104.36845855 0.190017285583861 4860049.10466361 0.186623811566488 4798300.4000728 0.205928688598185 4778822.05121642 0.211879127984687 4778012.34750218 0.217845252326908 4772097.38710715 0.224645228325705 4767340.97374279 0.224421321418621 4756136.93196714 0.226066952145988 4756949.73901267 0.226105586191662 4764519.00899864 0.226465365949936 4766293.6916905 0.227761254434782 4764168.70895366 0.228468804994612 4761542.15563315 0.230202195022696 4760931.73822299 0.232579994453869 4758791.07353837 0.233137883398069 4757695.68695153 0.235701817394279 4757233.36746703 0.235748731775946 4757233.36746703 0.236144549217498
"Luke AFB" "luke" "luke" -112.3585753 33.544783 0 0 1008360.75084648 0.0315998253830625 1443639.11317505 0.0558449831419803 2410596.24537461 0.0925658670872244 2410596.24537461 0.103455574299219 2456211.50086753 0.108901303579049 2492828.58300103 0.113656230284855 2454812.0852293 0.11555963272521 2443723.28127869 0.115037630198171 2433166.28411778 0.115652365308873 2425188.80169927 0.115273182547327 2422459.11814866 0.115143436232317 2413798.0282603 0.115345319116032 2405866.96190728 0.115374912884581 2392055.72263835 0.115646666556652 2384356.16436157 0.116480045078371 2380667.68535214 0.116631265516873 2371984.84347021 0.117510907637693 2365530.27945591 0.117225858031905 2362565.53528198 0.11727551083394
"MacDill AFB" "macdill" "mcdl" -82.487858 27.8569134 0 0 31910326.675 1 25850829.0620259 1 26041956.0819661 1 23300786.4651409 1 22554472.9047676 1 21933057.0506631 1 21242816.6076524 1 21242816.6076524 1 21038621.022748 1 21038621.022748 1 21038621.022748 1 20926709.8722241 1 20852600.4636213 1 20684173.5595254 1 20470082.774756 1 20411916.777219 1 20185231.2364351 1 20179253.2737282 1 20145429.497445 1
"Malmstrom AFB" "malmstrom" "mlms" -111.1790622 47.5042584 0 0 1976744.235 0.0619468504704676 1722281.92526738 0.066623856478064 1722281.92526738 0.0661348909370157 1722281.92526738 0.0739151842725994 1670738.7031614 0.0740757148356252 1605757.79086163 0.0732117637387481 1578815.60417806 0.0743223289706938 1578815.60417806 0.0743223289706938 1578815.60417806 0.075043682875934 1555176.23395191 0.0739200650209145 1534928.24252139 0.0729576449360321 1534928.24252139 0.0733478053594412 1528160.55518659 0.0732839320377602 1516398.75967429 0.0733120303458275 1506911.80687054 0.0736153255192932 1494248.86482269 0.0732047304097559 1491932.55071653 0.0739120861802928 1489271.33271689 0.0738021032054642 1483585.8063379 0.0736437913386786
"Maxwell AFB" "maxwell" "mxwl" -86.3625491 32.3791554 7284675.0575 0.272263260529852 5344016.44788102 0.16746981321466 5153550.84359903 0.199357275205128 5153550.84359903 0.197894153088133 4995444.33611932 0.214389516147566 4942835.39027947 0.219151004377258 4867200.06274607 0.221911612754362 4781393.40485215 0.225082835914034 4744561.325545 0.22334897547606 4675877.7960098 0.222252104401425 4655355.37905784 0.221276640423545 4575295.12157631 0.21747124569758 4525030.95936344 0.21623231683302 4477649.34010896 0.214728582553553 4439155.83758746 0.21461606018787 4400856.60347951 0.214989682841278 4355474.82482321 0.213379021302115 4312644.36377163 0.213653453520371 4274055.63170996 0.211804449537013 4246005.77127327 0.210767696554287
"McChord AFB" "mcchord" "mcch" -122.4857321 47.1342432 14522825.7375 0.542787681837325 9911796.42975582 0.310614069567679 9911796.42975582 0.383422767833623 9911796.42975582 0.380608752989169 10022401.1781756 0.430131454711608 10022401.1781756 0.444364238547869 10533067.5213692 0.480237091301906 10533067.5213692 0.495841380920025 10533067.5213692 0.495841380920025 10533067.5213692 0.500653893141586 10533067.5213692 0.500653893141586 10533067.5213692 0.500653893141586 10448850.8321261 0.49930690949153 10434547.7498525 0.500395515084857 10346097.838794 0.500193919231037 10249548.4151077 0.500708694141071 10236384.1647356 0.501490588877966 10194010.78396 0.505023235283004 10142848.0995959 0.502637434696411 10060382.2289631 0.499387825424076
"McConnell AFB" "mcconnell" "mccn" -97.2514246 37.631893 0 0 3196141.40252067 0.100160096606741 2840065.52999636 0.109863614941787 2314299.03446425 0.0888680952836292 2171486.0886161 0.0931936821902878 2064759.42405353 0.0915454523265351 2030481.73432244 0.0925763211955468 1994516.90698421 0.0938913583740923 1963437.12396641 0.0924282857697464 1941850.04026168 0.0922993022290793 1916280.87491185 0.0910839580616939 1896065.05991356 0.0901230673751593 1883977.94386589 0.0900274317066192 1866660.47935487 0.0895169157732331 1855186.46691696 0.0896911090780621 1846796.13679311 0.0902192803573127 1838049.70948828 0.0900478739723092 1827517.30099288 0.0905373478057632 1820117.68782029 0.0901974747593827 1812530.15919216 0.089972276809588
"McGuire AFB" "mcguire" "mcgr" -74.5844061 40.0351776 0 0 491119.79 0.0153906224465187 1756997.48869263 0.067966775242563 1816416.44550642 0.0697496163417723 2302300.19017358 0.0988078318136571 1965005.33269294 0.0871226448514155 2030371.22782187 0.0925712828417818 1948892.42035195 0.0917435976757381 1897277.09077263 0.0893138196226373 1854246.64368219 0.0881353697886039 1919692.64871116 0.0912461252396482 2222515.49146036 0.105639789274082 2240931.39761084 0.107084745346674 2197274.12055123 0.105371707686268 2165924.68101142 0.10471410302076 2144980.49312761 0.104786117219459 2133033.24815511 0.104499409410473 2126739.04808345 0.105361143658568 2118300.25675667 0.104974164703831 2114570.57295091 0.104965276278627
"Minot AFB" "minot" "mint" -101.3386723 48.4157509 0 0 0 0 1263564.79790912 0.048879082170918 1263564.79790912 0.0485203490065069 1263564.79790912 0.0542284184183857 1145558.99582015 0.0507907677850454 1087407.11507407 0.0495784565080131 1087407.11507407 0.0511894037009362 1087407.11507407 0.0511894037009362 995508.32249492 0.0473181356049204 981180.12202332 0.0466370928475977 981180.12202332 0.0466370928475977 941082.139832109 0.0449703821373852 920088.149716177 0.04412342486115 920088.149716177 0.0444827126918233 899481.543636939 0.0439412753497115 888777.321730681 0.0435420804146435 883627.68963462 0.0437759508070256 883627.68963462 0.0437889191264096 871353.533833183 0.0432531624080636
"Moody AFB" "moody" "mody" -83.193054 30.968611 0 0 3735467.7475 0.117061407285013 3735467.7475 0.144500887709915 3735467.7475 0.143440367372664 3735467.7475 0.160315092929951 3404522.45252193 0.150946664410955 3404522.45252193 0.155223343679718 3320598.11104444 0.156316281987213 3241972.62894441 0.152615008114157 3196970.3500386 0.151957219372024 3022045.24237179 0.143642743462331 3022045.24237179 0.143642743462331 2942578.73028034 0.140613538785952 2942578.73028034 0.141113274357021 3021023.0421463 0.146054810140339 3003800.30498901 0.146740994554909 2981560.63009045 0.146069605448228 2978628.382436 0.147564739167291 2969484.74723128 0.147155333596874 2964214.91587628 0.147140815054463
"Mountain Home AFB" "mountain home" "mnth" -115.8619784 43.0444129 0 0 0 0 311802.361267477 0.012061600056205 311802.361267477 0.0119730776093044 311802.361267477 0.0133816239093023 310037.414109233 0.0137461609241906 300863.667989602 0.0137173613005537 300863.667989602 0.0141630779734369 467386.180837269 0.0220020814315603 492984.411093766 0.0234323537916638 510107.911048936 0.0242462616964003 507010.237112582 0.024099024197659 499671.69275888 0.0238772217806723 494189.00842466 0.0236991548985367 490261.852699259 0.0237022693359429 500914.602180748 0.0244705704267343 498192.848666596 0.0244069606056111 500243.622943297 0.0247826550552633 497956.066970275 0.0246766349683799 496835.262080573 0.0246624308577579
"Nellis AFB" "nellis" "nlls" -115.0508066 36.2414162 2651030.4325 0.0990817275470924 2651030.4325 0.0830775084034767 2651030.4325 0.102551079740583 5221702.03049546 0.200511129581063 5068495.44999976 0.217524651263702 5068495.44999976 0.224722407453307 5068495.44999976 0.231089329603806 5068495.44999976 0.238598089114695 5068495.44999976 0.238598089114695 5068495.44999976 0.240913862392381 5038443.38438961 0.239485438657876 5038443.38438961 0.239485438657876 5038443.38438961 0.240766150778298 5038443.38438961 0.241621825209738 5038443.38438961 0.243589301254404 5038443.38438961 0.246136932606989 5024717.61030081 0.246165887561756 5024717.61030081 0.248930396260758 5019521.42662682 0.248746638864077 5010056.82086452 0.248694465486573
"Offutt AFB" "offutt" "offt" -95.9145568 41.1242718 1860608.2525 0.0695398580438879 1866299.93532241 0.0584857671414738 1752782.45089128 0.0678037229168044 1716376.47211183 0.0659081240560271 1670165.07279711 0.0716784849857217 1631472.06746836 0.0723347459440516 1617225.97624203 0.0737346359199452 1594326.50113072 0.0750525003617641 1582372.85078606 0.0744897854183816 1585193.76437194 0.0753468472414589 1573229.42337793 0.0747781625837965 1566723.20206013 0.0744689112640088 1554111.08626372 0.0742644732857162 1547325.74563513 0.074203011194433 1539857.38367089 0.0744461643216952 1530527.98043246 0.0747690176573164 1526878.49362922 0.074803288211194 1520297.19380846 0.0753173038248017 1513749.67141828 0.075015148027755 1509345.7834422 0.0749224921530527
"Otis AFB" "otis" "otis" -71.2808866 42.4877714 1438389.00435767 0.0537594988308382 1441981.03202974 0.0451885387046023 1515993.20494597 0.0586438911227385 1511335.63326017 0.0580346433464252 1509321.60950193 0.0647755650548512 1505768.26290305 0.0667614033482803 1503292.36484185 0.0685400289330119 1501246.58047331 0.0706707875985009 1498962.04954389 0.0705632439063618 1497939.65825613 0.071199517146893 1496845.83455248 0.0711475259207348 1495525.68964201 0.0710847772781768 1494447.37217481 0.0714133937584895 1493496.88853297 0.071621613387667 1492403.20111222 0.072151937655007 1491603.04031149 0.0728674650085419 1490889.29933505 0.0730401419723099 1490367.92084607 0.0738345725837364 1489837.10373816 0.0738301404679731 1489460.11315678 0.0739353863537973
"Patrick AFB" "patrick" "ptrc" -80.6075172 28.2394645 0 0 0 0 17499508.8225 0.676941879910779 17499508.8225 0.671973670772692 17499508.8225 0.751026530743076 17499508.8225 0.77587753419859 17499508.8225 0.797859996537552 17499508.8225 0.823784771375189 16810386.2002687 0.7913445053333 16162391.4939754 0.76822485069244 14572588.4920708 0.692658918867078 14269476.7082281 0.678251520990812 14269476.7082281 0.681878651510713 14269476.7082281 0.684302024254582 14095270.0275121 0.681451931688177 13640502.2119163 0.666362826277281 13640502.2119163 0.668261700299502 13640502.2119163 0.675766457770109 13398061.1969771 0.663952278869522 13208494.0363269 0.655657107633377
"Peterson AFB" "peterson" "ptrs" -104.6995991 38.8256561 0 0 6148908.68358178 0.192693379362961 6148908.68358178 0.237861179184166 6148908.68358178 0.236115469369056 5967723.01567573 0.256116806383498 5834948.61124743 0.258704720606174 5749468.92596379 0.262137143613091 5660984.12047094 0.266489337314698 5660984.12047094 0.266489337314698 5619174.89380844 0.267088555268556 5628558.75259094 0.267534585394407 5594144.94943299 0.265898841154291 5558727.7759634 0.265628367282975 5527761.58299995 0.265087397259804 5514997.49743452 0.266628854257258 5459772.87803765 0.266719628743794 5397261.49879559 0.264417181282028 5365057.29610172 0.265791222961944 5333167.6384356 0.264289642738117 5314553.47203476 0.263809390249475
"Pope AFB" "pope" "pope" -79.0145008 35.1708796 0 0 0 0 8001695.3275 0.30953341218964 6691114.6737885 0.256935948003616 5227547.63959542 0.224350695089888 5227547.63959542 0.231774320848368 5227547.63959542 0.238341040536225 4763350.81803509 0.224233485889021 4547520.98564797 0.21407335334288 4878228.1224725 0.231870145728559 4768733.99732435 0.226665711225472 4773610.21195446 0.226897485666622 4641070.16421074 0.22177734543789 4560183.89838349 0.218686580905774 4516331.12590346 0.218347187665306 4480685.22629389 0.218889453237558 4413096.37604826 0.216201958111722 4334600.81401464 0.214741201784725 4339995.49557126 0.215072155381567 4291705.3996809 0.213036182734412
"Randolph AFB" "randolph" "rndl" -98.2802362 29.5324181 493542.236191677 0.0184460415013838 486137.41873606 0.0152344858041495 597027.256163269 0.0230950912533898 599653.274123139 0.023026429821007 600309.826705117 0.0257635006270372 600317.862659516 0.0266163552211686 600709.041089173 0.0273882951975913 599599.74279531 0.0282260000577943 598752.186427277 0.0281861015648737 598275.312964367 0.0284370022311577 597830.065416185 0.0284158388883844 597596.53244461 0.0284047386850335 601262.374613711 0.0287318158604456 600954.609575798 0.0288191686511331 601098.18093981 0.0290607782423579 601415.88506297 0.0293802370845635 601368.35424939 0.0294616307137091 601345.806697377 0.0297913756673704 601406.169480584 0.0298031924830225 601287.781421007 0.0298473547807589
"Robins AFB" "robins" "rbns" -83.591719 32.6400014 0 0 0 0 5024759.79611265 0.194375189440012 4059259.6685573 0.155873838961287 4059259.6685573 0.174211272852534 4059259.6685573 0.179975816136197 4059259.6685573 0.18507496055752 3792363.5432358 0.178524515523505 3733941.50886146 0.175774313633926 3733941.50886146 0.177480335085847 3710105.75434779 0.17634738276507 3761948.79383136 0.178811567058685 3723102.6938253 0.177911516743822 3667386.77039412 0.175871914718364 3618607.29552399 0.174945703540452 3575552.01937402 0.174672084071074 3547710.57298356 0.173805851341851 3580740.65835132 0.177394086617544 3794939.3162142 0.188061434421605 3794939.3162142 0.188377185837388
"Schriever AFB" "schriever" "schr" -104.5130967 38.7981865 0 0 0 0 989999.95 0.0382966421550588 5522316.69270453 0.212054604320937 5522316.69270453 0.237001300405297 5522316.69270453 0.244843526870327 5121807.62377058 0.233520006442318 4438760.00211732 0.208953458672628 4442514.25968641 0.20913018935945 4328720.2912317 0.205751141510238 4073958.37985094 0.193641891996912 4000183.02992589 0.190135229186395 3883883.09467902 0.185594540106569 3988072.46964841 0.19125060572689 4031268.60527876 0.194896285978141 4001044.87064722 0.195458167642652 3937971.48824894 0.192925119734172 3795958.06038363 0.188056208815274 3754986.10681507 0.186081519265322 3691462.40251731 0.183240690052574
"Scott AFB" "scott" "sctt" -89.8551818 38.5426987 663196.819723688 0.0247868473316594 699627.200069261 0.0219247896517895 639819.424759901 0.024750441203442 944447.086214789 0.0362663650626772 922907.974921089 0.0396084473930442 914062.734134266 0.0405268940663672 978352.092411412 0.0446062803808662 971217.493911142 0.0457198078696059 984533.142606878 0.0463466385268428 980231.552547594 0.0465920057920012 978744.712702537 0.0465213338670947 972787.5537325 0.0462381803769683 969087.355216109 0.0463086343306347 966589.155538533 0.0463534108000012 963327.537316413 0.0465731702813326 963206.630130691 0.0470543593169311 960971.733321386 0.0470789560730471 960634.337513964 0.0475909503469043 957351.788134527 0.0474423793164301 954673.37272354 0.0473890801307869
"Seymour Johnson AFB" "seymour johnson" "symj" -77.9615323 35.340096 2849305.31749999 0.106492211370348 2849305.31749999 0.0892910106035444 2849305.31749999 0.110221042066521 2849305.31749999 0.109412108235338 2875486.6606748 0.123407279191055 2822949.98564005 0.125161425742888 2811486.20594011 0.128184876346506 2812365.92085615 0.132391385417461 2794736.15645338 0.131561468898932 2853284.2919259 0.135621260007526 2847316.65375813 0.135337608424025 2857401.88401864 0.135816975881122 2852916.13658338 0.136328938184881 2861647.52642739 0.137232165907543 2850911.81536924 0.137830588549493 2847464.77658641 0.139103725564703 2843140.7602054 0.139288279059541 2843140.7602054 0.140852523654692 2838503.89896023 0.140664466640881 2836363.02882026 0.140794368726663
"Shaw AFB" "shaw" "shaw" -80.4692433 33.9738685 0 0 2922357.8475 0.0915803174710056 2922357.8475 0.113046968067761 2922357.8475 0.112217294211771 2305600.76284747 0.0989494825119641 2203907.42598412 0.0977148716926235 2727143.63837823 0.124339422091449 2727143.63837823 0.12837956890311 2858885.7874579 0.134581295892186 2826745.56566943 0.134359831027567 2820791.83758393 0.134076840612983 2800324.11451713 0.133103976324745 2772904.13924148 0.132505499248209 2748302.73425725 0.13179664277613 2729492.87828353 0.131960451329058 2734811.95694447 0.133600434694728 2728834.45551822 0.13368830008967 2823411.39464673 0.13987510777436 2824938.36600337 0.139992215157001 2824766.1361363 0.140218709980572
"Sheppard AFB" "sheppard" "shpp" -98.5068511 33.9720185 2242583.61499999 0.0838161101505961 1678712.45016791 0.0526071847294214 1678712.45016791 0.0649384376083276 1678712.45016791 0.0644618416867083 1566635.29125907 0.0672352966970807 1526316.64320912 0.0676724590130628 1509971.25519554 0.0688445414475357 1509971.25519554 0.0710814993644297 1496559.01562896 0.0704501217173737 1475760.19496665 0.0701452910516799 1465469.88536271 0.0696561758386242 1448097.65342992 0.0688304452969691 1432363.16306248 0.0684466488907388 1420267.94337823 0.0681098717570491 1414151.06809658 0.0683687488903969 1406290.36011435 0.0686997886422134 1397354.40983972 0.0684577751854866 1384244.00074688 0.0685770692707383 1380468.56241481 0.0684102897014565 1374172.55214984 0.0682126212461305
"Tinker AFB" "tinker" "tnkr" -97.3874164 35.4175229 0 0 16325382.0374999 0.5116018461287 16325382.0374999 0.631522571223118 11815272.3370506 0.453701415510512 11815272.3370506 0.507076117569114 10638285.4016134 0.471670761118282 9695514.16053623 0.442050286840571 9109364.97280137 0.428820958211345 8277020.77234169 0.389638574074966 7904141.26584846 0.375696736839459 7382986.2863489 0.35092538994671 7233006.98657383 0.34379662900687 6938858.56246163 0.331579049206944 6736496.61566302 0.323053070882707 6600219.61096647 0.319095157076119 6514405.7101654 0.318240320854934 6416963.34385011 0.314373383640867 6305551.8936183 0.312384426998118 6301042.08140857 0.312253481134113 6247266.63830335 0.310108386574517
"Travis AFB" "travis" "trvs" -121.9398577 38.2721187 0 0 8157718.99499997 0.255645110690487 6938810.86130905 0.268417343391975 6193347.74497409 0.237821910361908 6712430.3158618 0.2880774142926 6527639.52988648 0.289416629572694 6626705.39764189 0.302133231237893 6304444.02100079 0.296780042752415 6475925.1162819 0.304852470173331 6465288.95114945 0.307305737584172 6312248.9186809 0.300031495023166 6280575.61298096 0.298526011100732 6274889.17556905 0.299850727318472 6303478.10545752 0.302287386959451 6290503.42039369 0.30412157402812 6278692.74866096 0.306725322889458 6270801.48319406 0.3072127694638 6244056.0950021 0.309337853099812 6229107.48056959 0.308688701017465 6229107.48056959 0.309206983219673
"Tyndall AFB" "tyndall" "tynd" -85.6075064 30.0800072 0 0 3892353.45999999 0.121977863142637 2924241.45477538 0.113119832550013 2924241.45477538 0.112289623927306 2924241.45477538 0.12549968899763 2924241.45477538 0.129652396095554 2924241.45477538 0.133325757919686 2924241.45477538 0.137657896727403 2870337.26609746 0.135120371234738 2870337.26609746 0.136431815706643 2843637.59659856 0.135162736831653 2843637.59659856 0.135162736831653 2831285.95548561 0.135295322235224 2806108.37663435 0.134568749903869 2770776.79035573 0.13395636922026 2741192.08166231 0.133912115149959 2768060.92600631 0.135610043692498 2715472.39853329 0.134527683469474 2700185.50969011 0.133809981621349 2683307.15023585 0.133196820180784
"Air Force Academy" "usafa" "usaf" -104.8617533 38.9983573 0 0 0 0 6900690.79854973 0.266942726749396 6033902.82366174 0.231699293427508 5602282.26782662 0.240433183498244 5556035.20538892 0.246338508057729 5556035.20538892 0.253317865929727 5556035.20538892 0.261548894763204 5312647.71302902 0.250091492627923 5210669.70366144 0.247671636749738 5459024.10934331 0.259476327057783 5459024.10934331 0.259476327057783 5366769.48473586 0.256455482849654 5098688.71900498 0.244510929363461 5063544.46902692 0.244802841866267 4919923.21377698 0.240347011192563 4871112.43943979 0.238640618252778 4853007.31346799 0.2404236670179 4764594.46702539 0.23611351730386 4759117.19375643 0.236238060566543
"Vance AFB" "vance" "vanc" -97.917222 36.339444 876673.022499999 0.032765477339812 876673.022499999 0.0274730193591789 876673.022499999 0.0339127623488024 841686.900948021 0.0323204178019056 841686.900948021 0.036122682047974 823838.86301159 0.0365266289524969 785354.704986662 0.0358068965567624 773919.973337422 0.0364320790237689 762824.737235565 0.0359097737049036 757102.384667891 0.0359863122135844 756201.301690613 0.0359434822687747 740819.067564061 0.0352123395712604 780960.307309641 0.037318829002652 770469.258407708 0.0369483537437856 765213.352931708 0.0369951137148196 759418.784338458 0.0370989601114356 771105.29572429 0.037777211427047 767766.996504207 0.0380360763526136 761423.233028778 0.0377329736982929 769645.915670068 0.0382044927742881
"Vandenberg AFB" "vandenberg" "vndn" -120.5163949 34.7582101 0 0 1151768.33 0.0360939059549756 1629734.92183083 0.0630438164254029 1629734.92183083 0.0625811254999931 1629734.92183083 0.069943343941158 1629734.92183083 0.0722577259380925 1629734.92183083 0.0743049597721973 1736589.25697736 0.0817494821450269 1736589.25697736 0.0817494821450269 1736589.25697736 0.0825429221382748 1779595.43748282 0.0845870760996471 1779595.43748282 0.0845870760996471 1770594.78086361 0.0846093242403915 1770594.78086361 0.0849100228027927 1770594.78086361 0.0856014273796413 1770594.78086361 0.0864967084083867 1799465.00996017 0.0881575713638264 1814308.40150008 0.0898829634522683 1824476.39724619 0.0904134742994437 1870033.5166139 0.0928266888949214
"Whiteman AFB" "whiteman" "whtm" -93.5605515 38.7289955 0 0 0 0 2024979.535 0.0783332530705808 1660847.58712295 0.0637758385697101 1660847.58712295 0.0712786063941515 1528704.15612366 0.0677783144203082 1488098.90163113 0.0678473091185499 1488098.90163113 0.070051864077905 1381851.9901845 0.0650503186892226 1349258.81930613 0.0641324741696352 1837010.20229691 0.0873160935933322 1822478.53475714 0.086625379714126 1974506.57163321 0.0943534164562563 1994498.92477507 0.0956474914605783 1932221.39595162 0.0934154507256975 1871451.01392292 0.0914237150145196 1823693.5894625 0.0893445534472225 1803188.97633841 0.089332094104703 1766814.61605293 0.0875559958580422 1759460.24948423 0.0873379368609331
"Wright-Patterson AFB" "wright patterson" "wrgp" -84.0537448 39.8137298 0 0 6996144.46632315 0.219243899869074 6090028.97379022 0.2355835071741 5485180.7323564 0.210628599291543 5148693.07300929 0.220966493157301 4609596.94325272 0.204376176854851 4404133.81937756 0.200798904101898 4284450.57280191 0.201689382906902 4198219.05742073 0.197630057019293 4122190.8972767 0.195934462283416 4319178.97402524 0.205297627128467 4303155.52930468 0.204536006644727 4246771.68808641 0.202935469264718 4188146.26600763 0.200845274588851 4118294.48716388 0.199103651654834 4076010.84725891 0.199120389111738 4014773.38278529 0.196687720541073 3980915.45868088 0.19721921498205 3933350.73964871 0.19492052982801 3894461.37845618 0.193317366549574
