"Library Name" "Service Area Population" "Address" "Latitude" "Longitude" "Central Libraries" "Branch Libraries" "Total Staff" "Print Materials" "Audio Materials" "Video Materials" "Print Serials" "Computers" "Collection Space" "Seats Per" "Work Space" "Size" "Distance" "Weight" "SizeWeight" "Drive Distance" "Drive Weight" "Drive SizeWeight"
" 31.89522 -85.145656 1 1 10 28661 936 2575 83 10 419765 4.5 3558.615 423323.615 73.9618087034884 0.000182803688244437 77.3851181429682 85.074005492935 0.000138167607717094 58.4896111747021
"DALEVILLE PUBLIC LIBRARY" 7948 "308 DONNELL BOULEVARD
DALEVILLE, AL 36322
" 31.316559 -85.706779 1 0 2.45 20582 965 2102 56 51 310460 7 2036.58 312496.58 82.1877972148935 0.000148042127810415 46.2626586366777 94.0279866280587 0.000113106021463629 35.3452448847905
"SPRINGVILLE PUBLIC LIBRARY" 4154 "6496 U.S. HIGHWAY 11
SPRINGVILLE, AL 35146
" 33.775701 -86.470638 1 0 1.15 19153 1266 1821 11 5 289488 10 1418.7 290906.7 95.2658518348261 0.000110185764622331 32.0537771732592 118.759864292194 7.09023475413426e-05 20.6259679455051
"WEST BLOCTON PUBLIC LIBRARY" 1267 "62 WALTER OWENS DRIVE
WEST BLOCTON, AL 35184
" 33.117601 -87.111234 1 0 1 12370 194 739 2 6 173235 14.25 691.6425 173926.6425 69.9158027977332 0.000204573465638618 35.5807760231139 89.4807809412554 0.00012489368178896 21.7223387430173
"OHATCHEE PUBLIC LIBRARY" 1164 "7803 ALABAMA HIGHWAY 77
OHATCHEE, AL 36271
" 33.76504 -86.041867 1 0 1.05 8423 803 0 12 4 120274 14.25 655.11 120929.11 94.4720611173503 0.000112045190384712 13.5495251530038 103.082008773783 9.41096706965777e-05 11.3805987197302
"CHELSEA PUBLIC LIBRARY" 10801 "41 WELDON DRIVE
CHELSEA, AL 35043
" 33.340141 -86.630868 1 0 2.73 20458 3022 1646 20 5 327123 4.5 1867.635 328990.635 67.9523182737395 0.000216566583076549 71.2483776861342 83.551642288143 0.000143248478688864 47.1274079666333
"FORT DEPOSIT PUBLIC LIBRARY" 2778 "24 SOUTH POLLARD STREET
FORT DEPOSIT, AL 36032
" 31.983509 -86.578207 1 0 1 610 0 14 0 14 8742 10 983.4 9725.4 35.1800332964177 0.000807992831381314 7.85805348231583 40.345731790672 0.000614334359297336 5.97464737791031
"MARENGO LIBRARY SYSTEM" 11054 "211 E WASHINGTON STREET
DEMOPOLIS, AL 36732
" 32.51734 -87.836204 0 0 2 3713 0 0 0 0 48269 4.5 1792.29 50061.29 92.7458039164531 0.000116254951675908 5.81987284978361 108.634595548486 8.47351683026169e-05 4.24195183359611
"CLAY PUBLIC LIBRARY" 9727 "7257 OLD SPRINGVILLE ROAD
PINSON, AL 35126
" 33.714444 -86.578427 1 0 2.5 7802 510 1946 13 4 133703 7 2417.67 136120.67 92.1456242178652 0.000117774309635152 16.0315179363243 112.765481501734 7.86407492676283e-05 10.7046314796116
"ECLECTIC PUBLIC LIBRARY" 1012 "50 MAIN STREET
ECLECTIC, AL 36024
" 32.636001 -86.034955 1 0 0.4 10855 302 553 5 9 152700 14.25 492.63 153192.63 20.0816962882744 0.0024797003926303 379.871824759068 24.3963363863447 0.00168016051439155 257.388208021794
"HOBSON CITY PUBLIC LIBRARY" 762 "610 MARTIN LUTHER KING DRIVE
HOBSON CITY, AL 36201
" 33.620464 -85.843594 1 0 1 10920 9 296 5 10 146440 22.5 664.35 147104.35 86.9721190620939 0.000132202569604586 19.4475730700124 99.5022804379435 0.000101002920494652 14.8579689674674
"MUNFORD PUBLIC LIBRARY" 1278 "82 RAILROAD STREET
MUNFORD, AL 36268
" 33.530762 -85.954433 1 0 1.8 14050 86 127 1 9 185837 14.25 816.345 186653.345 79.3797131928561 0.000158701469872976 29.6221602082077 88.6021598916326 0.000127382973386362 23.7764580786105
"PINSON PUBLIC LIBRARY" 7180 "4410 MAIN STREET
PINSON, AL 35126
" 33.691476 -86.681386 1 0 3.3 11916 328 2314 61 6 190317 7 2002.8 192319.8 92.0237298081863 0.000118086523407828 22.7103765644888 111.033715684691 8.11129605435117e-05 15.5996283491361
"JEFFERSON COUNTY LIBRARY COOPERATIVE" 114826 "2100 PARK PLACE
BIRMINGHAM, AL 35203
" 33.520858 -86.807252 1 0 7.43 0 0 0 0 2 90 2.25 8865.255 8955.255 83.2763641161706 0.000144197087694249 1.29132169055936 95.186225409174 0.00011037018980153 0.988393194071098
"GREEN POND - WOODSTOCK PUBLIC LIBRARY" 2437 "321 PRESBYTERIAN CHURCH ROAD
GREEN POND, AL 35074
" 33.221089 -87.124932 1 0 2 22766 355 831 0 10 311826 14.25 1341.8175 313167.8175 75.6094502285029 0.000174923371550419 54.7803704981864 97.4337305976363 0.000105337095019922 32.9881881491792
"CHATTAHOOCHEE VALLEY LIBRARIES" 225186 "3000 MACON ROAD
COLUMBUS, GA 31906
" 32.477258 -84.947879 1 6 97.5 368740 28583 43970 536 416 5762497 2.25 29825.055 5792322.055 76.2753135887193 0.000171882632411681 995.599562589637 85.3983620614662 0.00013712003580339 794.243407566363
"TROUP-HARRIS REGIONAL LIBRARY" 104875 "115 ALFORD STREET
LAGRANGE, GA 30240
" 33.037603 -85.038143 1 2 25 165645 3010 8013 123 80 2301883 2.25 10829.0625 2312712.0625 82.89245253014 0.000145535861654649 336.582542775037 96.6986466501796 0.000106944685615676 247.332264443645
