"Library Name" "Service Area Population" "Address" "Latitude" "Longitude" "Central Libraries" "Branch Libraries" "Total Staff" "Print Materials" "Audio Materials" "Video Materials" "Print Serials" "Computers" "Collection Space" "Seats Per" "Work Space" "Size" "Distance" "Weight" "SizeWeight" "Drive Distance" "Drive Weight" "Drive SizeWeight"
" 38.681862 -85.180715 1 0 9.75 30184 3157 5162 130 30 503579 4.5 2941.155 506520.155 98.8652241621331 0.000102308776074974 51.8214571153563 119.695651633589 6.97980441474565e-05 35.3541161402665
"FLEMING COUNTY PUBLIC LIBRARY" 14508 "202 BYPASS BOULEVARD
FLEMINGSBURG, KY 41041
" 38.417504 -83.751451 1 0 6.03 34601 1722 2036 199 40 503054 4.5 2863.08 505917.08 97.9345936357862 0.000104262407462044 52.7481327369677 140.399169846024 5.07307076271753e-05 25.6655314690742
"GRANT COUNTY PUBLIC LIBRARY DISTRICT" 24753 "201 BARNES ROAD
WILLIAMSTOWN, KY 41097
" 38.651144 -84.573991 1 0 15.12 45518 3988 3104 106 27 686523 4.5 5609.655 692132.655 85.1135060694409 0.000138039392255854 95.5415710566304 100.72887022009 9.85580436272096e-05 68.2152404073065
"CYNTHIANA-HARRISON COUNTY PUBLIC LIBRARY" 18518 "104 NORTH MAIN STREET
CYNTHIANA, KY 41031
" 38.39049 -84.29745 1 0 8.42 38251 1782 3402 107 38 567756 4.5 3762.93 571518.93 99.3154835526042 0.000101383219180207 57.9424289458277 128.531571948749 6.05313502909646e-05 34.5948125497473
"KENTON COUNTY PUBLIC LIBRARY" 163145 "2171 CHAMBER CENTER DRIVE
FT. MITCHELL, KY 41017
" 39.044584 -84.568062 1 2 146.229999999999 446538 38957 69961 476 241 7237961 2.25 32946.7874999999 7270907.7875 59.8817495146957 0.000278875935052088 2027.68120791657 69.9050542458399 0.00020463638061904 1487.89225344879
"LEWIS COUNTY PUBLIC LIBRARY" 13806 "27 THIRD STREET
VANCEBURG, KY 41179
" 38.600138 -83.267873 1 0 3.4 42051 659 3810 71 40 607483 4.5 2373.81 609856.81 93.9224473494522 0.000113360355438866 69.1335847484133 145.015969279332 4.7551951032611e-05 28.9998811660243
"MASON COUNTY PUBLIC LIBRARY" 17278 "218 EAST THIRD STREET
MAYSVILLE, KY 41056
" 38.644474 -83.760321 1 0 8.22 50848 3369 4523 90 31 766185 4.5 3565.53 769750.53 82.3951602788193 0.000147297913226789 113.382646774215 99.4954453378404 0.000101016798291433 77.7577340237334
"OWEN COUNTY PUBLIC LIBRARY" 10662 "1370 HIGHWAY 22 EAST
OWENTON, KY 40359
" 38.522761 -84.810683 1 0 8.8 32143 2062 2366 70 30 477683 4.5 2759.37 480442.37 98.0932475861092 0.000103925416564738 49.9301734375998 115.948774031591 7.43819702539124e-05 35.7362500740592
"PENDLETON COUNTY PUBLIC LIBRARY" 14570 "801 ROBBINS AVENUE
FALMOUTH, KY 41040
" 38.66854 -84.335151 1 0 8.69999999999999 42299 1957 4687 65 28 638364 4.5 3271.95 641635.95 80.6382924263662 0.000153786196028524 98.674751985648 99.7129257956678 0.000100576630254002 64.533581700825
"GALLATIN COUNTY PUBLIC LIBRARY DISTRICT" 8474 "209 WEST MARKET STREET
WARSAW, KY 41095
" 38.782347 -84.902809 1 0 7.45 27070 1576 3449 150 37 420850 7 2897.04 423747.04 84.5907557287757 0.000139750763782859 59.2189724907257 102.237563224676 9.56707151677541e-05 40.5401823670189
"ROBERTSON COUNTY PUBLIC LIBRARY" 2235 "207 NORTH MAIN STREET
MOUNT OLIVET, KY 41064
" 38.533703 -84.035332 1 0 2.78 13353 322 839 35 19 189992 14.25 1372.4625 191364.4625 88.5492239119797 0.000127535321600437 24.4057282678322 123.310176842681 6.57661106499424e-05 12.5852964152418
"BRACKEN COUNTY PUBLIC LIBRARY" 8416 "310 WEST MIAMI STREET
BROOKSVILLE, KY 41004
" 38.687291 -84.069253 1 0 4.8 27763 1008 3132 98 18 416823 7 2487.36 419310.36 77.9239532897641 0.000164686517256217 69.0547628378507 107.760324108019 8.61156773930325e-05 36.1091956893163
"ADA PUBLIC SCHOOL DISTRICT LIBRARY" 7953 "320 N. MAIN ST.
ADA, OH 45810
" 40.772965 -83.823216 1 0 4.95 23712 940 1757 262 8 347083 7 2412.63 349495.63 67.45898786834 0.000219745686179569 76.8001570311109 94.4660544073968 0.000112059439828323 39.1642845202469
"ALEXANDRIA PUBLIC LIBRARY" 7199 "10 MAPLE DR.
ALEXANDRIA, OH 43001
" 40.090918 -82.613681 1 0 6.07 43547 4034 4268 58 4 674971 7 2422.29 677393.29 78.7314344813441 0.000161325742024856 109.280975151909 95.8299675643431 0.000108892336786689 73.7629382717236
"ALGER PUBLIC LIBRARY" 4237 "100 W. WAGNER ST
ALGER, OH 45812
" 40.706975 -83.844042 1 0 1.4 9775 68 760 0 4 138019 10 1481.1 139500.1 62.7724320254613 0.000253782744589722 35.4027182485407 75.2762001814408 0.000176475582065856 24.6183613457451
"ARCANUM PUBLIC LIBRARY" 5857 "101 NORTH ST.
ARCANUM, OH 45304
" 39.991949 -84.554356 1 0 7.69 62006 1578 3239 140 8 870879 7 2383.47 873262.47 29.2861161671012 0.00116594063522506 1018.17219899001 40.1214162327414 0.000621222948738854 542.490686636375
"WORNSTAFF MEMORIAL PUBLIC LIBRARY" 2317 "302 E. HIGH ST.
ASHLEY, OH 43003
" 40.408926 -82.951741 1 0 4.26 31778 501 2932 98 5 459242 14.25 1629.5175 460871.5175 71.371034523434 0.000196316144473557 90.4765194132774 86.9822411671866 0.000132171802624478 60.9142192462538
"CLERMONT COUNTY PUBLIC LIBRARY" 197363 "326 BROADWAY
BATAVIA, OH 45103
" 39.07424 -84.177795 0 10 107.84 415073 55498 76632 519 162 7127676 2.25 29498.0025 7157174.0025 51.5803927932376 0.000375863981521119 2690.1239170191 74.175749064834 0.00018175071101958 1300.82146384523
"BELLE CENTER FREE PUBLIC LIBRARY" 10956 "103 S. ELIZABETH ST.
BELLE CENTER, OH 43310
" 40.507095 -83.752817 1 0 2.06 35881 158 2254 64 4 498821 4.5 1788.06 500609.06 50.5318065559877 0.000391624947940697 196.050997061141 62.6275367541974 0.000254958408182557 127.634489059366
"LOGAN COUNTY DISTRICT LIBRARY" 34705 "220 N MAIN ST
BELLEFONTAINE, OH 43311
" 40.363523 -83.75945 1 5 23.57 137752 6402 5368 228 57 1949315 3 6658.95 1955973.95 41.0964018971532 0.000592096372362211 1158.12508022998 52.7129133682131 0.00035988683542891 703.929275046885
"BEXLEY PUBLIC LIBRARY" 13064 "2411 E. MAIN ST.
BEXLEY, OH 43209
" 39.957131 -82.934282 1 0 30.44 148518 15114 23571 170 28 2437109 4.5 6329.64 2443438.64 60.2414419892181 0.000275555625801053 673.303263551674 71.3621733132837 0.000196364901582158 479.805588065641
"BLANCHESTER PUBLIC LIBRARY" 8920 "110 N. BROADWAY
BLANCHESTER, OH 45107
" 39.293665 -83.988874 1 0 6.69 56012 2407 4631 127 17 822066 7 2876.7 824942.7 36.1406046453398 0.000765612775288469 631.586670000963 47.5095380715076 0.000443035354202996 365.478781291676
"BLUFFTON PUBLIC LIBRARY" 6876 "145 S. MAIN ST.
BLUFFTON, OH 45817
" 40.892469 -83.893067 1 0 5.6 38139 2234 1898 58 10 550727 7 2283.96 553010.96 75.0991217798367 0.000177308797046562 98.0537080711647 94.9911143698659 0.000110824054531421 61.2869167875132
"BRADFORD PUBLIC LIBRARY" 3260 "138 E. MAIN ST.
BRADFORD, OH 45308
" 40.131987 -84.429575 1 0 3.31 32003 1432 2999 48 20 475166 10 1474.5 476640.5 29.6914534538662 0.0011343239051676 540.664713321037 41.6854114108889 0.000575482094825942 274.298073418884
"BUCYRUS PUBLIC LIBRARY" 22390 "200 E. MANSFIELD
BUCYRUS, OH 44820
" 40.808684 -82.973874 1 0 8.6 54658 808 1265 107 17 739659 4.5 4312.65 743971.65 89.3363873294327 0.000125297737164888 93.2179642598284 115.014229435669 7.55956580322476e-05 56.241026439087
"CARDINGTON-LINCOLN PUBLIC LIBRARY" 6516 "128 E. MAIN ST.
CARDINGTON, OH 43315
" 40.500473 -82.893204 1 0 3.99 27652 728 2358 114 12 401616 7 1966.86 403582.86 77.5945917275462 0.00016608755630223 67.030090982865 94.754992729939 0.00011137707154809 44.949877073803
"DORCAS CAREY PUBLIC LIBRARY" 5364 "236 E. FINDLAY ST.
CAREY, OH 43316
" 40.951977 -83.379256 1 0 6.28 41906 2119 3630 88 10 621109 7 2068.44 623177.44 86.3849367006088 0.00013400591278377 83.5094616734531 128.918687163682 6.01683707161262e-05 37.4955712318465
"MERCER COUNTY DISTRICT PUBLIC LIBRARY" 27608 "303 N. MAIN ST.
CELINA, OH 45822
" 40.55106 -84.570819 1 3 21.86 162137 5333 5316 276 42 2251696 3 5763.72 2257459.72 57.8624322493738 0.000298680334779695 674.258824921276 86.3068090024482 0.000134248635515013 303.060887140103
"CENTERBURG PUBLIC LIBRARY" 1773 "49 E. MAIN ST.
CENTERBURG, OH 43011
" 40.305176 -82.695226 1 0 4.26 25774 528 1611 321 6 367312 14.25 1396.9575 368708.9575 79.5528894647288 0.000158011277090148 58.2601732491522 103.173971938807 9.39419778976102e-05 34.6372487361159
"WASHINGTON-CENTERVILLE PUBLIC LIBRARY" 56628 "111 W. SPRING VALLEY ROAD
CENTERVILLE, OH 45458
" 39.613576 -84.161901 1 1 82.18 305223 13173 41320 634 47 4686665 2.25 16149.39 4702814.39 14.9938001235896 0.0044481207243713 20918.6861510306 18.7126399642089 0.00285581372528777 13430.3618824428
"SELOVER PUBLIC LIBRARY" 10225 "31 STATE ROUTE 95
CHESTERVILLE, OH 43317
" 40.479845 -82.682779 1 0 3.18 17162 873 3322 93 2 278940 4.5 1857.375 280797.375 85.8939022547922 0.000135542450372324 38.0599642656164 111.706662358482 8.0138617913376e-05 22.502713546204
"CHILLICOTHE AND ROSS COUNTY PUBLIC LIBRARY" 78064 "140 S. PAINT ST.
CHILLICOTHE, OH 45601
