"Library Name" "Service Area Population" "Address" "Latitude" "Longitude" "Central Libraries" "Branch Libraries" "Total Staff" "Print Materials" "Audio Materials" "Video Materials" "Print Serials" "Computers" "Collection Space" "Seats Per" "Work Space" "Size" "Distance" "Weight" "SizeWeight" "Drive Distance" "Drive Weight" "Drive SizeWeight"
" 40.077872 -93.617552 1 0 4.79 36195 686 6893 46 21 570605 4.5 2103.735 572708.735 93.3560028281189 0.00011474017370327 65.7126997352798 105.272347670474 9.02342438954151e-05 51.6779396750247
"LITTLE DIXIE REGIONAL LIBRARIES" 32334 "111 N FOURTH ST
MOBERLY, MO 65270
" 39.418886 -92.440368 1 3 17.55 169618 4907 9991 325 37 2404598 3 5542.56 2410140.56 76.7848359972456 0.000169609072010115 408.781703795539 119.852237563225 6.96157821843423e-05 167.783820258609
"LIVINGSTON COUNTY LIBRARY" 15195 "450 LOCUST ST
CHILLICOTHE, MO 64601
" 39.791671 -93.552527 1 0 10.5 43113 2679 2845 64 17 633878 4.5 3626.325 637504.325 73.5100618807489 0.000185057386003632 117.97488395051 81.5675991400201 0.000150301958977282 95.8181489039899
"NORTH KANSAS CITY PUBLIC LIBRARY" 4208 "2251 HOWELL ST
NORTH KANSAS CITY, MO 64116
" 39.144766 -94.572583 1 0 11.9 60754 2021 5757 65 32 893201 10 3047.4 896248.4 61.5809876991288 0.000263697917121281 236.338836303281 76.193346340736 0.000172252646992347 154.381159262656
"RAY COUNTY LIBRARY" 23494 "215 E LEXINGTON ST
RICHMOND, MO 64085
" 39.276916 -93.974639 1 0 4.89 62324 935 2545 78 23 857501 4.5 3905.19 861406.19 43.9544727848092 0.000517599501642581 445.863414655834 52.2673891160351 0.000366048293779052 315.316266100214
"CARROLLTON PUBLIC LIBRARY" 3784 "ONE N FOLGER ST
CARROLLTON, MO 64633
" 39.359315 -93.497006 1 0 3.63 34324 870 841 80 20 470395 10 1679.7 472074.7 43.7347455323395 0.000522813498505095 246.807025462743 51.0103520697926 0.000384311480219171 181.423726731021
"DALLAS COUNTY LIBRARY" 16777 "219 WEST MAIN STREET
BUFFALO, MO 65622
" 37.644049 -93.093931 1 0 4.25 25551 997 2531 27 8 378738 4.5 2902.395 381640.395 79.2212422208809 0.000159337024923034 60.8094451297517 99.8993376166627 0.000100201629162652 38.2409893332782
"HENRY COUNTY LIBRARY" 22272 "123 E GREEN ST
CLINTON, MO 64735
" 38.372039 -93.77484 1 1 6.46 81204 2851 1853 46 14 1118032 4.5 3975.72 1122007.72 27.2777049641362 0.00134395381526844 1507.92655605464 35.5549479911019 0.000791042659047825 887.555970300987
"HOWARD COUNTY PUBLIC LIBRARY" 9077 "201 S MAIN ST
FAYETTE, MO 65248
" 39.14584 -92.682397 1 0 2.13 27659 536 2900 12 9 404796 7 2225.67 407021.67 55.3523742119474 0.000326382971945765 132.844942300928 77.7741185827731 0.000165321677792536 67.28950538232
"SEDALIA PUBLIC LIBRARY" 20110 "311 W 3RD ST
SEDALIA, MO 65301
" 38.708656 -93.230322 1 0 7.2 69151 893 2517 109 14 945340 4.5 3794.85 949134.85 17.8781736944749 0.00312862632575924 2969.48827840555 23.0659773571775 0.00187956036047412 1783.95624080455
"MEXICO-AUDRAIN COUNTY LIBRARY DISTRICT" 25529 "305 W JACKSON ST
MEXICO, MO 65265
" 39.172178 -91.885269 1 4 19.1 127053 2474 4935 115 68 1752561 3 5162.61 1757723.61 95.1919117296229 0.000110357004195508 193.977111803313 123.923471733754 6.51167709734697e-05 114.45728574703
"CENTRALIA PUBLIC LIBRARY" 3784 "210 S JEFFERSON ST
CENTRALIA, MO 65240
" 39.209344 -92.133863 1 0 3.13 29176 654 2109 15 19 416257 10 1604.7 417861.7 83.6132296073044 0.000143037530237673 59.7699055489152 111.878782606534 7.98922285951638e-05 33.3839024575637
"CAMDEN COUNTY LIBRARY" 44002 "89 RODEO RD
CAMDENTON, MO 65020
" 38.012954 -92.75744 1 5 22.62 94373 3326 3887 211 43 1325296 3 7353.18 1332649.18 65.9563995688031 0.000229872023776153 306.338763990231 97.235512694645 0.000105766999269728 140.950304847864
"NORBORNE PUBLIC LIBRARY" 708 "109 E SECOND ST
NORBORNE, MO 64668
" 39.30307 -93.674086 1 0 1 11903 269 400 15 1 163676 22.5 627.9 164303.9 40.1767176215528 0.000619513956557478 101.788559166824 58.156759914002 0.000295664780530622 48.5788765338253
"CAMERON PUBLIC LIBRARY" 9933 "312 N CHESTNUT ST
CAMERON, MO 64429
