"Library Name" "Service Area Population" "Address" "Latitude" "Longitude" "Central Libraries" "Branch Libraries" "Total Staff" "Print Materials" "Audio Materials" "Video Materials" "Print Serials" "Computers" "Collection Space" "Seats Per" "Work Space" "Size" "Distance" "Weight" "SizeWeight" "Drive Distance" "Drive Weight" "Drive SizeWeight"
COLUMBUS, MS 39701
" 33.497885 -88.42612 1 3 14.09 88774 1320 1353 53 35 1191075 2.25 6158.235 1197233.235 9.54845482808486 0.0109681606838126 13131.4464974808 10.380031565735 0.00928116837624855 11111.7232396757
"MARSHALL COUNTY LIBRARY" 36234 "109 EAST GHOLSON AVENUE
HOLLY SPRINGS, MS 38635
" 34.766545 -89.447759 1 2 5.51 22798 916 602 51 16 317491 3 4087.56 321578.56 97.3260250285838 0.000105570366016676 33.9491662823155 116.869648427306 7.32144029012064e-05 23.5441822562298
"MERIDIAN-LAUDERDALE COUNTY PUBLIC LIBRARY" 79739 "2517 SEVENTH STREET
MERIDIAN, MS 39301
" 32.364145 -88.70408 1 0 15.4 68898 2597 1142 153 17 947035 2.25 7692.3825 954727.3825 89.3264403470794 0.000125325643880273 119.65182394194 102.761380441672 9.46978547069086e-05 90.4106349526922
"MID-MISSISSIPPI REGIONAL LIBRARY" 89693 "201 SOUTH HUNTINGTON STREET
KOSCIUSKO, MS 39090
" 33.056718 -89.587649 1 12 33.08 314912 4674 10023 258 147 4294886 2.25 11016.2775 4305902.2775 77.6918432712023 0.000165672013018171 713.367498172953 92.0445648526725 0.000118033069746257 508.238863840724
"NESHOBA COUNTY PUBLIC LIBRARY" 29465 "230 BEACON STREET
PHILADELPHIA, MS 39350
" 32.77165 -89.112342 1 0 6.12 36745 67 735 52 22 489777 3 3569.85 493346.85 71.4617067171188 0.000195818279994467 96.6063316076884 90.1301154510545 0.000123100593067731 60.7312898230967
"NORTHEAST REGIONAL LIBRARY" 104267 "1023 FILLMORE STREET
CORINTH, MS 38834
" 34.93876 -88.518989 1 12 20.1499999999999 205904 6008 16605 67 63 2974427 2.25 10060.5225 2984487.5225 90.2631965153907 0.000122737869792351 366.3096409335 106.910286204282 8.74905236017652e-05 261.11437602646
"NOXUBEE COUNTY LIBRARY" 11115 "145 DR. MARTIN LUTHER KING JR. DR.
MACON, MS 39341
" 33.106211 -88.560979 1 2 3.5 35000 150 250 2 35 461801 4.5 2025.525 463826.525 37.3363186153044 0.000717359760861168 332.730485055067 41.4965140989474 0.000580733352533384 269.359532857159
"STARKVILLE-OKTIBBEHA COUNTY PUBLIC LIBRARY SYSTEM" 49414 "326 UNIVERSITY DRIVE
STARKVILLE, MS 39759
" 33.463865 -88.811097 1 2 9.77999999999999 81851 3063 1613 53 15 1126215 3 5914.26 1132129.26 24.698741555447 0.00163926946209961 1855.86492306743 33.1589347185803 0.00090949195231968 1029.66245095564
