"Library Name" "Service Area Population" "Address" "Latitude" "Longitude" "Central Libraries" "Branch Libraries" "Total Staff" "Print Materials" "Audio Materials" "Video Materials" "Print Serials" "Computers" "Collection Space" "Seats Per" "Work Space" "Size" "Distance" "Weight" "SizeWeight" "Drive Distance" "Drive Weight" "Drive SizeWeight"
" 33.36222 -97.173852 1 0 4.01 17614 1088 1427 19 5 262149 7 2605.74 264754.74 87.5697002134822 0.000130404408663936 34.5251853106741 110.33653547417 8.21412511669326e-05 21.7472855959759
"BRIDGEPORT PUBLIC LIBRARY" 10706 "2159 10TH ST
BRIDGEPORT, TX 76426
" 33.221713 -97.757454 1 0 4.42 36827 1560 1032 20 13 513292 4.5 2108.31 515400.31 67.5134428907107 0.000219391343996132 113.074366706923 78.7167410242708 0.000161385974551502 83.1783813134965
"FOARD COUNTY LIBRARY" 1277 "110 E CALIFORNIA
CROWELL, TX 79227
" 33.982911 -99.720649 1 0 0.62 12670 360 1555 22 10 190341 14.25 638.9175 190979.9175 69.6301531304098 0.00020625538658653 39.3906367142262 80.7629214460586 0.000153311932978959 29.2795003120871
"AUBREY AREA LIBRARY" 10972 "226 COUNTRYSIDE DR
AUBREY, TX 76227
" 33.290172 -96.990719 1 0 2.52 17275 409 1056 37 10 244551 4.5 1859.22 246410.22 99.2439166743178 0.000101529491049811 25.0179042260719 119.88641306374 6.95760977024805e-05 17.1442615416097
"KRUM PUBLIC LIBRARY" 5962 "803 E MCCART ST
KRUM, TX 76249
" 33.259072 -97.22858 1 0 2.85 19072 713 1907 16 9 282609 7 1679.52 284288.52 88.6234267205546 0.000127321844924923 36.1961388573759 102.112667304609 9.59048915879932e-05 27.264659690311
"BURKBURNETT LIBRARY" 10992 "215 E 4TH ST
BURKBURNETT, TX 76354
" 34.098266 -98.573206 1 0 2.72 32121 1770 2188 15 10 469672 4.5 1891.92 471563.92 9.525371671555 0.0110213841270997 5197.28710280092 11.6159419389315 0.007411244393712 3494.87545837686
"CHICO PUBLIC LIBRARY INC" 1811 "106 W JACKSBORO ST
CHICO, TX 76431
" 33.294676 -97.797415 1 0 1.62 11258 207 1927 17 11 174812 14.25 1017.2025 175829.2025 62.1667759715332 0.00025875175848283 45.4961153395086 72.6546286055153 0.000189440759325801 33.30921763325
"JUSTIN COMMUNITY LIBRARY" 4290 "408 PAFFORD ST
JUSTIN, TX 76247
" 33.088474 -97.304129 1 0 2 16554 324 2295 3 5 249513 10 1587 251100 92.4380610341583 0.00011703030734486 29.3863101742942 101.673356779798 9.67354543172205e-05 24.2902725790541
"NEWARK PUBLIC LIBRARY" 1801 "207 HUDSON ST
NEWARK, TX 76071
" 33.001838 -97.480808 1 0 0.92 8711 187 779 5 5 126091 14.25 907.9275 126998.9275 89.4847623227969 0.000124882568425645 15.8599522535023 98.5466091689761 0.000102971402740183 13.0772577111738
"RHOME PUBLIC LIBRARY" 33347 "265 W BC RHOME AVE
RHOME, TX 76078
" 33.055255 -97.474792 1 0 0.5 7386 37 460 2 4 102685 3 3076.23 105761.23 86.9727806076281 0.000132200558453826 13.9816936687636 94.396460660892 0.000112224732276043 11.869025721935
"BETTY FOSTER PUBLIC LIBRARY" 1877 "405 SHAFFNER ST
PONDER, TX 76259
" 33.183421 -97.288794 1 0 1.12 9569 216 1140 4 4 142257 14.25 970.4175 143227.4175 88.8997360749923 0.000126531616595904 18.1227966771315 103.596505399729 9.31772285314883e-05 13.3455338123724
"SHACKELFORD COUNTY LIBRARY" 3375 "402 N 2ND ST
ALBANY, TX 76430
" 32.727446 -99.296059 1 0 1.04 9521 571 492 0 8 137952 10 1168.5 139120.5 97.4222131440514 0.000105362002826425 14.6580145142137 112.084456982365 7.95992939889894e-05 11.0738935793952
"DEPOT PUBLIC LIBRARY" 1600 "120 E CHESTNUT ST
THROCKMORTON, TX 76483
" 33.178608 -99.177015 1 0 0.5 10575 287 393 4 5 146592 14.25 759 147351 67.1104749349834 0.000222033945035375 32.7169238349075 78.5582909764251 0.000162037653800521 23.8764103251605
"HASLET PUBLIC LIBRARY" 1641 "100 GAMMILL ST
HASLET, TX 76052
" 32.973908 -97.348942 1 0 2.5 14715 1255 1515 25 6 227900 14.25 1076.5275 228976.5275 96.0751708424291 0.000108337215524121 24.8066794097322 105.895584525333 8.91752419102745e-05 20.4190372315871
"BRECKENRIDGE LIBRARY" 9247 "209 N BRECKENRIDGE AVE
BRECKENRIDGE, TX 76424
" 32.756414 -98.902592 1 0 2.25 25519 1074 345 10 11 350819 7 2279.37 353098.37 87.1399461738666 0.000131693829108126 46.5008763971379 98.3154585109424 0.00010345616654719 36.5302037742612
"SAINT JO PUBLIC LIBRARY" 1026 "201 E HOWELL ST
SAINT JO, TX 76265
" 33.6958839 -97.5223587 1 0 1 12786 106 0 0 5 167821 14.25 588.615 168409.615 59.705651559106 0.000280523414088365 47.2428401651071 65.9052779400251 0.000230228777903554 38.772739848658
