"Base..Long.Name." "Base..Short.Name." "Base..Abbreviation." "Longitude" "Latitude" "5_Miles" "Std_5_Miles" "10_Miles" "Std_10_Miles" "15_Miles" "Std_15_Miles" "20_Miles" "Std_20_Miles" "25_Miles" "Std_25_Miles" "30_Miles" "Std_30_Miles" "35_Miles" "Std_35_Miles" "40_Miles" "Std_40_Miles" "45_Miles" "Std_45_Miles" "50_Miles" "Std_50_Miles" "55_Miles" "Std_55_Miles" "60_Miles" "Std_60_Miles" "65_Miles" "Std_65_Miles" "70_Miles" "Std_70_Miles" "75_Miles" "Std_75_Miles" "80_Miles" "Std_80_Miles" "85_Miles" "Std_85_Miles" "90_Miles" "Std_90_Miles" "95_Miles" "Std_95_Miles" "100_Miles" "Std_100_Miles"
"McConnell AFB" "mcconnell" "mccn" -97.2514246 37.631893 0 0 4447891.01076595 0.139387197632502 2650074.65252542 0.0830475563448744 2438960.18428008 0.0764316896257557 2125691.61693382 0.0772674687155221 1963930.22515475 0.0768312213117894 1904994.85824954 0.0784596301564107 1823462.36809633 0.0751016111069367 1790180.10325951 0.0772948683955908 1751036.17454707 0.0640680262598568 1729689.6230042 0.0630427937064812 1713015.22937669 0.0636652040158505 1684469.17786913 0.0623692416091569 1672696.75288615 0.0621101762775379 1652180.39627897 0.0610315147146996 1645632.63111029 0.0607327547626968 1635859.96060738 0.0606424163608125 1623982.73620056 0.0604250672564698 1612321.09593247 0.0601828770314576 1608971.94487527 0.0607366167426962
"McGuire AFB" "mcguire" "mcgr" -74.5844061 40.0351776 0 0 0 0 2281056.51962234 0.0714833333689879 1653524.65596686 0.0518178542265536 1846744.75860895 0.0671279369616171 2485732.83484367 0.0972447427661575 2215369.3051897 0.0912427955342437 1945201.15507152 0.0801155775018592 2039197.93313251 0.0880467476915025 1983257.81443366 0.0743840716205658 1944017.99491053 0.0725647435374054 1905940.4968541 0.0724238196823926 1902681.42976367 0.0722758612710876 1897867.87856314 0.0723826723306196 2260163.76179589 0.0887724425612235 2207735.65021752 0.0863802645134104 2175515.12913402 0.0854176595419929 2200077.14054247 0.0870231474501117 2171499.91038352 0.0861256503383483 2156584.86554782 0.0864594528162452
"Minot AFB" "minot" "mint" -101.3386723 48.4157509 0 0 0 0 0 0 1265420.08728068 0.0396555040056065 1265420.08728068 0.0459971739207349 1265420.08728068 0.0495046970268941 1265420.08728068 0.0521179317679448 1116275.39235166 0.0459752182833141 1116275.39235166 0.048197586035035 1116275.39235166 0.0358698745909386 1116275.39235166 0.0357906876138676 1116275.39235166 0.0365738076748857 1071406.52797049 0.0345368057640039 1038807.61551813 0.0331916209249066 1038807.61551813 0.0330446798452271 979376.367949101 0.0303329642882733 968885.016913127 0.0300219991212369 952363.813644684 0.0294166529634775 944211.970467922 0.0291863457998385 944211.970467922 0.0295110718287155
"Moody AFB" "moody" "mody" -83.193054 30.968611 0 0 0 0 3735467.7475 0.117061407285013 3735467.7475 0.117061407285013 3735467.7475 0.135781754520973 3735467.7475 0.14613581762489 3341705.66160205 0.137632387387019 3341705.66160205 0.137632387387019 3341705.66160205 0.144285314566971 3238618.13714393 0.130151286249822 3152944.37182982 0.126273621218506 2974158.97582673 0.120919878428637 2940644.82533805 0.119398369259003 2940644.82533805 0.119955033297346 2811913.10010971 0.113947536900388 2800486.53670645 0.113426168243148 2800486.53670645 0.114109719781433 2815077.80888296 0.115417516450015 2811235.70917148 0.115805817711198 2842375.5517204 0.118672866224239
"Mountain Home AFB" "mountain home" "mnth" -115.8619784 43.0444129 0 0 0 0 513744.300000001 0.0160996252163877 350630.434944894 0.0109879926494013 350630.434944894 0.0127451818255244 350630.434944894 0.0137170680510187 350630.434944894 0.0144411593176879 350630.434944894 0.0144411593176879 346818.167947279 0.0149746188106297 346818.167947279 0.00168806606543952 476808.782969435 0.00738115452718006 532395.445851773 0.010066237600414 559084.399275366 0.0112778895972519 577195.556335498 0.0121324907111561 569625.497176137 0.0116369439925555 566913.439284217 0.0115131988268775 557235.679661053 0.0111234264203837 546647.962699494 0.0106848918876187 545514.972573925 0.0106890322979742 553832.718865291 0.0111739195877556
"Nellis AFB" "nellis" "nlls" -115.0508066 36.2414162 0 0 2651030.43250001 0.0830775084034768 2651030.43250001 0.0830775084034768 2651030.43250001 0.0830775084034768 4504254.58090266 0.163726641787607 4504254.58090266 0.176211647500208 4504254.58090266 0.185513439586223 4446867.10067511 0.183149863403976 4446867.10067511 0.192003031814245 4446867.10067511 0.183825660097602 4446867.10067511 0.183758625184952 4446867.10067511 0.187779365644593 4446867.10067511 0.187779365644593 4446867.10067511 0.188670159768132 4430157.2558316 0.187784416177129 4430157.2558316 0.187784416177129 4430157.2558316 0.188926919219747 4430157.2558316 0.189985178147953 4430157.2558316 0.190914733859738 4420299.63532185 0.192792159262717
"Offutt AFB" "offutt" "offt" -95.9145568 41.1242718 1860608.2525 0.255414035329468 1823636.09701349 0.0571487755542849 1843691.72049936 0.0577772750268892 1817487.9453408 0.0569561058979912 1792626.92596737 0.0651607899364918 1771795.58740519 0.0693146921166476 1745920.132557 0.0719079357562811 1731404.41888742 0.0713100876723141 1723194.17801995 0.0744026072949779 1709367.09843584 0.0622169495061477 1696294.78376967 0.0615591637933032 1699412.74966183 0.0630476649371586 1695031.03983676 0.0628487396599157 1688987.09632863 0.0628533554405549 1681314.21846706 0.0623608261811837 1674541.27674456 0.0620517919241809 1667274.13688329 0.0620846222396092 1662648.22086613 0.0622102393638706 1657501.74332795 0.0622790066825607 1653014.05473999 0.0628053918384191
"Otis AFB" "otis" "otis" -71.2808866 42.4877714 1479026.76489503 0.203032634018766 1479994.44070139 0.0463797959756044 1480633.82586862 0.0463998329114133 1496315.17129532 0.0468912520556424 1571837.01001904 0.0571352241454162 1567292.0987091 0.0613142791703047 1561350.57990664 0.0643062045619051 1555943.63554689 0.0640835126985097 1551089.6452131 0.066971624686374 1547515.01656191 0.0550269502487483 1543768.35321226 0.0547828839814436 1542559.37864247 0.0559266775687157 1540354.39107929 0.0558265733217816 1537263.31053496 0.0559315887795849 1535326.45653406 0.0556997295131596 1533245.22615921 0.0556047676031217 1531481.77667677 0.0558504769140893 1529754.23857717 0.056074569981329 1528657.22354711 0.056301340715743 1526840.72680935 0.0568786948802319
"Patrick AFB" "patrick" "ptrc" -80.6075172 28.2394645 0 0 0 0 0 0 17499508.8225 0.548396417270459 17499508.8225 0.63609544287045 17499508.8225 0.684601019918193 17499508.8225 0.720739472963104 17499508.8225 0.720739472963104 17499508.8225 0.755578854306223 17499508.8225 0.763666729798031 17499508.8225 0.763647319018557 16600396.6426051 0.739537544558061 15765658.8803538 0.701641278623043 16116271.4519383 0.721038196654556 14623777.9592171 0.652896642047032 13665729.5799251 0.609183026723327 13665729.5799251 0.612926472251918 13601785.7681644 0.613436107090736 13407442.0614615 0.607410599949526 13407442.0614615 0.614942153666266
"Peterson AFB" "peterson" "ptrs" -104.6995991 38.8256561 0 0 8668706.95470323 0.271658358217143 8668706.95470323 0.271658358217143 8668706.95470323 0.271658358217143 8668706.95470323 0.31510170059038 8321639.16713714 0.3255521465773 8321639.16713714 0.342737266991172 8147347.70639035 0.335558852051942 8022248.84855773 0.346377812968051 7882720.58519985 0.336457518250086 7800927.44527028 0.332769202025826 7725365.94664625 0.336619959365294 7721706.01162028 0.336453801947574 7585818.7468486 0.331871772759964 7520945.65437533 0.328810211973328 7585930.77541065 0.331775338415901 7521393.96446063 0.330843731386988 7475904.40227788 0.33060627469076 7402354.93872781 0.328808103061035 7342049.91512932 0.33003454463783
"Pope AFB" "pope" "pope" -79.0145008 35.1708796 0 0 0 0 8001695.32750001 0.25075566944192 8001695.32750001 0.25075566944192 8001695.32750001 0.290856274006746 8001695.32750001 0.313035573617806 7193172.09298952 0.296259918825169 6698612.86517696 0.275890869566806 5704680.12971213 0.246311809109142 5704680.12971213 0.239701831970187 5363822.90811179 0.224496149190419 5228117.14315652 0.223247342188233 5104513.06729254 0.21763583982016 4994292.95512029 0.213644187464782 5195371.60754921 0.222699443992199 5160224.23169032 0.221095747455424 5112203.06245852 0.220239230683419 5111841.3123287 0.221458296207743 5019336.04145923 0.21824933824344 4991977.21664177 0.219645376482565
"Randolph AFB" "randolph" "rndl" -98.2802362 29.5324181 477860.896212403 0.0655981073198888 472945.195725842 0.0148210703244341 469332.153040165 0.0147078454514181 469332.153040165 0.0147078454514181 560545.489030024 0.0203754536604558 562918.206610505 0.0220220111481401 563362.554109497 0.0232028015445762 565022.43411352 0.0232711658084773 564454.825329123 0.0243715486277785 563356.642537445 0.0113074138889318 561774.767284675 0.011155931673056 561516.579684348 0.0113883081738982 561168.629633922 0.0113725115869468 560802.4700443 0.0113846243330055 566192.374437455 0.0114802982427149 566136.940831078 0.0114777689306284 566137.143977676 0.01153208727638 566539.732860122 0.0116032880635549 566549.837166456 0.0116649325101468 566674.490527431 0.0117771317744832
"Robins AFB" "robins" "rbns" -83.591719 32.6400014 0 0 0 0 0 0 2425339.285 0.0760048403672443 3776834.08567121 0.137285393249685 3776834.08567121 0.147754116606281 3776834.08567121 0.155553703591714 3776834.08567121 0.155553703591714 3776834.08567121 0.16307291823454 3646816.90426852 0.148284811617653 3471561.54862647 0.140428801635097 3471561.54862647 0.14350146156529 3471561.54862647 0.14350146156529 3451017.34354558 0.143238656644369 3515405.57505291 0.146046332845864 3460618.15213789 0.143546504672621 3448121.6907818 0.143842258948444 3407566.63811089 0.142772521593041 3386934.57334038 0.142515029040726 3374392.54940192 0.143663120294389
"Schriever AFB" "schriever" "schr" -104.5130967 38.7981865 0 0 0 0 0 0 989999.949999998 0.0310244379533603 5758297.10241246 0.209310248801338 5758297.10241246 0.225271240998201 5758297.10241246 0.237162771872863 5758297.10241246 0.237162771872863 5327725.05343635 0.230035964595657 4764077.0521351 0.197917164445464 4801893.99664448 0.199531377350151 4616441.65558201 0.195477882135847 4741062.84958282 0.20113556065785 4309599.85370171 0.182407912561648 4309599.85370171 0.182283650229353 4309599.85370171 0.182283650229353 4229551.04102957 0.179717208935779 4168236.4349225 0.177892384073894 4219937.20830808 0.18116169798548 4260607.03451861 0.185290972863434
"Scott AFB" "scott" "sctt" -89.8551818 38.5426987 0 0 846517.858186052 0.0265280223172786 749228.213049996 0.0234791771541773 699416.641122736 0.0219181911939087 1078523.50948378 0.039203608305234 1063399.18137271 0.041601405589847 1034142.05581215 0.0425924526131099 1116110.70581549 0.0459684354593796 1107932.17462986 0.047837349702038 1128646.38307848 0.0364194344922343 1120526.89471192 0.0359795687770117 1113651.98243162 0.0364547074682312 1111406.28819548 0.0363527551787457 1107903.1912602 0.0363438191783985 1103097.64654712 0.0359780908777964 1099966.18412573 0.0358352092168615 1094252.38654572 0.0357775394195211 1091406.22970873 0.0358361934153828 1090066.94136709 0.0359532016747967 1086985.30699518 0.0362175153630534
"Seymour Johnson AFB" "seymour johnson" "symj" -77.9615323 35.340096 2849305.31749999 0.39113691345319 2849305.31749999 0.0892910106035441 2849305.31749999 0.0892910106035441 2849305.31749999 0.0892910106035441 2849305.31749999 0.103570342813162 2848242.57490282 0.111426542969354 2835659.95955722 0.116790253114194 2794808.08285967 0.115107716742505 2796557.99992771 0.120747394170828 2796557.99992771 0.110513527986162 2769090.85116751 0.109220190850605 2871699.82000309 0.116268334444215 2889620.20957965 0.117081902345133 2889620.20957965 0.117627247430431 2861236.73083165 0.116198064396025 2861236.73083165 0.116198064396025 2873154.32174058 0.117445853947578 2872953.62517163 0.118089622950819 2845921.32941448 0.117415036729727 2846037.6599318 0.118844885191743
"Shaw AFB" "shaw" "shaw" -80.4692433 33.9738685 0 0 0 0 2922357.8475 0.0915803174710054 2922357.8475 0.0915803174710054 2155698.83200459 0.0783582109159665 2155698.83200459 0.0843334309548904 1998059.08381631 0.0822925983595223 2724917.74929708 0.11222919468294 2724917.74929708 0.117654172581425 2920069.21935904 0.116000300635051 2911664.5593391 0.115554301842742 2911664.5593391 0.118082693945355 2869933.40079203 0.116188140765191 2810129.56289641 0.114000817301544 2810129.56289641 0.113866158066768 2772104.40323063 0.112131154659653 2756715.59281669 0.112100222157053 2727893.91750451 0.111392266218455 2755381.78379123 0.113214507584647 2763317.55579429 0.114959301783479
"Sheppard AFB" "sheppard" "shpp" -98.5068511 33.9720185 0 0 2242583.615 0.0702776764976504 1716432.73929889 0.0537892562736945 1716432.73929889 0.0537892562736945 1677875.32447242 0.0609896459624865 1608058.91937443 0.06290912433364 1584867.57159884 0.0652747817014029 1567368.17258827 0.0645540467511835 1554118.11259034 0.0671023852656799 1546916.80229626 0.0550003756129698 1527409.18140001 0.0540560963336571 1521654.10941948 0.0549775990943205 1510840.04284524 0.0544866512047328 1488646.49563946 0.053713648812256 1480658.68494106 0.0532053607634451 1463122.02001636 0.0524052017723662 1451221.49657316 0.0521657758803061 1447349.66240341 0.0522699790863758 1440546.61583279 0.0522135007211091 1434900.2376251 0.05256000545102
"Tinker AFB" "tinker" "tnkr" -97.3874164 35.4175229 0 0 0 0 16325382.0375 0.511601846128701 16325382.0375 0.511601846128701 11357359.9369932 0.412832438455191 10048608.6022097 0.393113187781959 10048608.6022097 0.413864694228285 9425086.77803371 0.388184156820298 8131930.12946337 0.351113537690734 7878969.33881641 0.336290875607007 6794372.82620546 0.288051078617466 6561095.60746222 0.283763241496229 6108714.72645867 0.263225598483419 5525821.740941 0.237892977526236 5381919.28329532 0.231211199257756 5257435.70158877 0.225531290473965 4986402.40532651 0.214463798417464 4887252.17419276 0.211089093067184 4863214.97145763 0.211006192718593 4705324.99219172 0.206180558722985
"Travis AFB" "travis" "trvs" -121.9398577 38.2721187 0 0 8157718.99499995 0.255645110690485 8157718.99499995 0.255645110690485 6966961.41520913 0.218329366733414 6966961.41520913 0.253244388275104 6320022.06583011 0.247246571092883 6149640.40228661 0.253280742186195 6717392.13456825 0.276664317602462 6620958.96241958 0.285874114409505 6590709.29412758 0.279062147638807 6811753.21433176 0.288823235762638 6554114.73211597 0.283446316683977 6384950.98710279 0.275766450554172 6374659.31221092 0.276617661139028 6325360.87809312 0.274258339513712 6275709.23301275 0.271992845452925 6233666.29985086 0.271724931267008 6341758.268558 0.278243138391163 6312104.22108323 0.278226560118828 6291424.54531476 0.280683875319691
"Tyndall AFB" "tyndall" "tynd" -85.6075064 30.0800072 0 0 0 0 3892353.46 0.121977863142637 2707917.31898713 0.0848602192815728 2707917.31898713 0.0984309836206936 2707917.31898713 0.105936856699038 2707917.31898713 0.111529010391711 2707917.31898713 0.111529010391711 2707917.31898713 0.116920142513119 2707917.31898713 0.10657581879664 2627551.71250212 0.102932042597078 2627551.71250212 0.105184252678901 2618837.63710539 0.104788642304546 2618837.63710539 0.105273918829252 2602335.76711704 0.104384989629257 2602335.76711704 0.104384989629257 2543164.34650338 0.102296213286905 2509401.12372674 0.101304529196825 2488954.00237322 0.100853746845221 2416693.75603639 0.0986774595482504
"Air Force Academy" "usafa" "usaf" -104.8617533 38.9983573 0 0 0 0 14314213.3475 0.448576208363118 14314213.3475 0.448576208363118 10773491.2818537 0.391609203304064 10472083.6375558 0.4096800208313 9429357.28282054 0.388360042978051 8805201.14594835 0.362653380596902 8805201.14594835 0.380183458934423 8380488.60436658 0.358570002975205 7735141.34449511 0.329846528067256 7726537.92737365 0.336673166127136 7814618.44256451 0.340671934097527 7674781.18090494 0.335930313791673 7528726.92540603 0.329165254052536 7246966.7480895 0.316309164244361 7182735.30227346 0.315296116538774 7081094.65904361 0.312378044850944 6886652.9465465 0.304882411437318 6797208.79703739 0.304441907507217
"Vance AFB" "vance" "vanc" -97.917222 36.339444 0 0 876673.0225 0.0274730193591789 876673.0225 0.0274730193591789 820729.105307592 0.0257198590809346 820729.105307592 0.0298329541138926 820729.105307592 0.0321078716133847 820729.105307592 0.0338027694836961 788517.116467194 0.0324760778550676 780278.783845501 0.0336902112806393 754227.619572479 0.0197865274551691 748077.073659333 0.0194327696805796 735024.353286875 0.0192653888902428 729807.157750377 0.0190285333909146 720536.080175047 0.0186718059140329 716268.142724556 0.0183279215424485 709652.397349675 0.0180260598049328 764036.273174578 0.0206175168935616 749185.117371081 0.0200359625481657 741936.892806391 0.0198019121450005 733287.624994188 0.019603394055375
"Vandenberg AFB" "vandenberg" "vndn" -120.5163949 34.7582101 0 0 1151768.33 0.0360939059549755 1151768.33 0.0360939059549755 1531590.68158136 0.0479967095661629 1531590.68158136 0.0556722970215097 1531590.68158136 0.059917598450515 1531590.68158136 0.0630805053921765 1531590.68158136 0.0630805053921765 1531590.68158136 0.0661297150790549 1531590.68158136 0.0543195391647567 1610406.78818004 0.0577434245245865 1610406.78818004 0.0590068826236582 1652015.71317117 0.0608958865216985 1652015.71317117 0.0611666898593436 1652015.71317117 0.0610240005910078 1645942.72056493 0.0607469034543798 1645942.72056493 0.0611053097869383 1645942.72056493 0.0614389521697278 1645942.72056493 0.0617427325973477 1676047.56702802 0.0638873372024098
"Whiteman AFB" "whiteman" "whtm" -93.5605515 38.7289955 0 0 0 0 2024979.535 0.0634584395084383 2024979.535 0.0634584395084383 1655549.31738664 0.0601781105354751 1655549.31738664 0.0647670036172961 1539726.4577812 0.06341558765705 1512840.37116897 0.0623082500688073 1512840.37116897 0.0653201301813882 1473887.2853877 0.0517561654288229 1403757.07167831 0.0485626137173074 1371908.17284409 0.0481792821955566 1353228.40125996 0.0473312391051752 1864463.72211478 0.0708587466308185 2088656.31141264 0.080946939305591 2069824.06379525 0.0800876657596813 2069083.60311537 0.0805314523989106 2054043.89955088 0.0802808430195231 1988152.71375826 0.0776193646287 1917223.42041128 0.0752160088010579
"Wright-Patterson AFB" "wright patterson" "wrgp" -84.0537448 39.8137298 0 0 15981500.1975 0.500825339717396 11612956.1214913 0.36392470186115 8916143.1043818 0.279412467167473 7433307.62163327 0.270195761008772 6820458.52158762 0.266824223899648 6513029.27337398 0.268247373883389 5848796.15406325 0.240890090133738 5532784.40105179 0.23888984206774 5392141.83293926 0.225817857814969 5241290.44287683 0.219052408932192 5138686.43062459 0.219187276598619 5386565.87887831 0.230440757530778 5409407.81245659 0.23258207624045 5291737.2498754 0.227096393781083 5216133.27253539 0.223646752558553 5118031.12816435 0.220506793663557 5068633.86468802 0.219463423234411 4970888.39971988 0.216001638304859 4915706.15555757 0.216062721787319
