"STATE" "FSCS.ID" "LIBRARY.ID" "LIBRARY.NAME" "LOCALE" "SERVICE.AREA.POPULATION" "LOCATION" "ADDRESS" "LATITUDE" "LONGITUDE" "UNDUPLICATED.POPULATION" "CENTRAL.LIBRARIES" "BRANCH.LIBRARIES" "BOOKMOBILES" "MLS.LIBRARIAN.STAFF" "LIBRARIAN.STAFF" "OTHER.STAFF" "TOTAL.STAFF" "LOCAL.REVENUE" "STATE.REVENUE" "FEDERAL.REVENUE" "OTHER.REVENUE" "TOTAL.REVENUE" "SALARIES" "BENEFITS" "TOTAL.STAFF.EXPENDITURES" "PRINT.EXPENDITURES" "ELECTRONIC.EXPENDITURES" "OTHER.COLLECTION.EXPENDITURES" "TOTAL.COLLECTION.EXPENDITURES" "OTHER.EXPENDITURES" "TOTAL.EXPENDITURES" "LOCAL.CAPITAL.REVENUE" "STATE.CAPITAL.REVENUE" "FEDERAL.CAPITAL.REVENUE" "OTHER.CAPITAL.REVENUE" "TOTAL.CAPITAL.REVENUE" "CAPITAL.EXPENDITURES" "PRINT.MATERIALS" "EBOOKS" "AUDIO.MATERIALS" "AUDIO.DOWNLOADS" "VIDEO.MATERIALS" "VIDEO.DOWNLOADS" "LOCAL.DATABASES" "STATE.DATABASES" "TOTAL.DATABASES" "PRINT.SERIALS" "HOURS" "VISITS" "REFERENCES" "USERS" "TOTAL.CIRCULATION" "KIDS.CIRCULATION" "ELECTRONIC.CIRCULATION" "LOANS.TO" "LOANS.FROM" "TOTAL.PROGRAMS" "KIDS.PROGRAMS" "YA.PROGRAMS" "PROGRAM.AUDIENCE" "KIDS.PROGRAM.AUDIENCE" "YA.PROGRAM.AUDIENCE" "COMPUTERS" "COMPUTER.USES" "WIFI.SESSIONS" "YEAR" "START.DATE" "END.DATE" "REPORTING.STATUS" "BEA.REGION" "STRUCTURE.CHANGE" "NAME.CHANGE" "ADDRESS.CHANGE" "INTERLIBRARY.RELATIONSHIP" "MAILING.ADDRESS" "MAILING.CITY" "MAILING.ZIP" "PHONE" "COUNTY" "COUNTY.POPULATION" "LEGAL.BASIS" "ADMINISTRATIVE.STRUCTURE" "FSCS.DEFINITION" "LSABOUND" "CollectionSpace" "seatsPer" "WorkSpace" "Size" "Distance" "Weight" "SizeWeight" "DriveDistance" "DriveWeight" "DriveSizeWeight"
" 33.054489 -110.91464 1264 1 0 0 0 0.9 0.8 1.7 78909 1770 0 0 80679 NA NA NA 26886 0 7453 34339 NA 80939 0 0 0 0 0 0 16189 4423 738 992 1750 0 13 27 40 8 1408 16551 624 1129 10563 1707 572 3532 312 338 90 0 1196 935 0 16 2454 8050 2015 "2013-07-01" "2014-06-30" 2 6 0 0 0 "ME" "P.O. BOX 220" "KEARNY" 85137 5203635861 "PINAL" 401918 "CI" "SO" "Y" "N" 243625 14.25 1106.1525 244731.1525 62.2806141067339 0.00025780671649727 63.0933348506176 90.7316042601315 0.000121473856710996 29.728436951502
"AZ" "AZ0137" "AE-MAMMOTH" "MAMMOTH PUBLIC LIBRARY" 42 1451 "125 NORTH CLARK STREET
MAMMOTH, AZ 85618
(32.721682, -110.641176)" "125 NORTH CLARK STREET
MAMMOTH, AZ 85618
" 32.721682 -110.641176 921 1 0 0 0 0 1 1 55454 1770 0 2000 59224 NA NA NA 21454 0 7792 29246 NA 66342 0 0 0 0 0 0 8085 4423 562 992 4217 0 14 27 41 40 1248 19776 728 999 13579 3644 192 3934 996 270 164 56 1095 839 168 17 3116 9500 2015 "2013-07-01" "2014-06-30" 2 6 0 0 0 "ME" "P.O. BOX 549" "MAMMOTH" 85618 5204872026 "PINAL" 401918 "CI" "SO" "Y" "N" 168517 14.25 770.3025 169287.3025 41.2204009206484 0.000588539447129105 99.6322554193275 59.7474741198255 0.000280130825063139 47.4225917220381
"AZ" "AZ0138" "AE-MARICOPAPL" "MARICOPA PUBLIC LIBRARY" 32 46708 "41600 WEST SMITH ENKE ROAD
MARICOPA, AZ 85138
(33.073125, -112.014838)" "41600 WEST SMITH ENKE ROAD
MARICOPA, AZ 85138
" 33.073125 -112.014838 29655 1 0 0 2 2 6.5 8.5 508575 1770 0 2000 512345 314630 151450 466080 40307 0 10000 50307 16100 532487 0 0 0 0 0 0 30027 4423 2264 992 6838 0 13 27 40 48 2866 175202 21010 30495 275755 104157 11375 5081 26579 608 439 16 11042 9515 121 20 35463 34900 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "41600 WEST SMITH ENKE ROAD, BUILDIN" "MARICOPA" 85138 5205682926 "PINAL" 401918 "CI" "SO" "Y" "N" 510201 3 5478.72 515679.72 92.4863308879034 0.000116908179856151 60.2871774539298 101.073110716194 9.78878378087012e-05 50.4787727925964
"AZ" "AZ0141" "AE-SUPERIOR" "SUPERIOR PUBLIC LIBRARY" 32 2895 "99 KELLNER AVENUE
SUPERIOR, AZ 85173
(33.294505, -111.097474)" "99 KELLNER AVENUE
SUPERIOR, AZ 85173
" 33.294505 -111.097474 1838 1 0 0 0 0 1.25 1.25 78485 0 0 0 78485 NA NA NA 2000 0 0 2000 NA 31896 0 0 0 0 0 0 18823 4423 621 992 2556 0 13 27 40 28 1248 19500 8100 1610 16756 2371 250 6382 728 9 4 4 123 98 20 10 3975 5650 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "ME" "99 KELLNER AVENUE" "SUPERIOR" 85173 5206892327 "PINAL" 401918 "CI" "SO" "Y" "N" 286814 10 1056 287870 80.0001644282739 0.000156249357704035 44.9795026022606 118.005517789901 7.18117268526723e-05 20.6724418090788
"AZ" "AZ0176" "AE-HAYES" "IRA H. HAYES MEMORIAL LIBRARY" 42 11712 "94 NORTH CHURCH STREET
SACATON, AZ 85147
(33.080526, -111.741347)" "94 NORTH CHURCH STREET
SACATON, AZ 85147
" 33.080526 -111.741347 7436 1 0 0 0 0 2.36 2.36 248353 0 0 6598 254951 126274 42828 169102 19849 2854 4008 26711 48093 243906 0 0 0 0 0 7192 31983 1044 1253 1447 1916 20 14 27 41 43 2080 12626 992 3477 4468 1390 -1 997 1129 173 124 0 3653 2924 0 6 6880 -1 2015 "2013-07-01" "2014-06-30" 4 6 0 0 0 "ME" "P.O. BOX 97" "SACATON" 85147 5205623225 "PINAL" 401918 "NL" "SO" "Y" "N" 457805 4.5 1935.12 459740.12 82.0331151582002 0.000148600952144522 68.317819571037 90.4476369194825 0.000122237807179314 56.1976241411548
"AZ" "AZ0179" "AE-FERNANDO" "DR. FERNANDO ESCALANTE COMMUNITY LIBRARY & RESOURCE CENTER" 21 4043 "7441 SOUTH CAMINO COCOIM
TUCSON, AZ 85757
(32.116078, -111.07114)" "7441 SOUTH CAMINO COCOIM
TUCSON, AZ 85757
" 32.116078 -111.07114 2567 1 0 0 0 0 2.45 2.45 130276 0 0 0 130276 92659 7584 100243 9423 2857 1744 14024 1062 115329 0 0 0 0 0 8756 7454 28 85 0 161 0 15 27 42 3 2184 6900 42 1726 2043 538 -1 0 0 10 3 4 1865 886 836 6 2120 -1 2015 "2013-07-01" "2014-06-30" 4 6 0 0 0 "NO" "7474 SOUTH CAMINO DE OESTE" "TUCSON" 85757 5208795474 "PIMA" 1004516 "NL" "SO" "Y" "N" 100409 10 1580.4 101989.4 12.6275190053588 0.00627139186539522 639.615493516539 14.6003951930605 0.00469105773204291 478.438163456417
"AZ" "AZ0182" "AE-AKCHIN" "AK-CHIN INDIAN COMMUNITY LIBRARY" 41 1419 "46521 WEST FARRELL ROAD
MARICOPA, AZ 85139
(33.02898, -112.064246)" "46521 WEST FARRELL ROAD
MARICOPA, AZ 85139
" 33.02898 -112.064246 901 1 0 0 1 1 6 7 44725 0 0 0 44725 239122 50313 289435 3256 1410 1802 6468 0 295903 0 0 0 0 0 5767 11500 73 242 0 1364 0 2 27 29 31 2660 35258 1360 1246 3888 880 73 0 0 662 558 52 2765 2427 90 30 12821 -1 2015 "2013-07-01" "2014-06-30" 2 6 0 0 0 "NO" "42507 WEST PETERS AND NALL ROAD" "MARICOPA" 85138 5205681670 "PINAL" 401918 "NL" "SO" "Y" "N" 172131 14.25 1656.6225 173787.6225 92.5916717452674 0.000116642320039461 20.270991482542 107.447152248748 8.66184047147309e-05 15.0532066201159
"AZ" "AZ0184" "AE-XAVIER" "SAN XAVIER LEARNING CENTER LIBRARY" 21 1885 "1960 WEST WALK LANE
TUCSON, AZ 85746
(32.143503, -111.112401)" "1960 WEST WALK LANE
TUCSON, AZ 85746
" 32.143503 -111.112401 1197 1 0 0 0 0 2 2 82510 0 0 2696 85206 NA NA NA 8183 784 1499 10466 NA 80458 0 0 0 0 0 0 3800 0 20 0 25 0 14 27 41 18 2600 8652 300 375 456 126 -1 0 0 333 255 50 7790 7150 90 10 5600 -1 2015 "2013-07-01" "2014-06-30" 4 6 0 0 0 "NO" "2018 WEST SAN XAVIER ROAD" "TUCSON" 85746 5208078620 "PIMA" 1004516 "NL" "SO" "Y" "N" 50669 14.25 1105.8375 51774.8375 14.7699980468618 0.00458394210883164 237.332857794165 19.6254365143475 0.00259633871639893 134.425015136513
