"STATE" "FSCS.ID" "LIBRARY.ID" "LIBRARY.NAME" "LOCALE" "SERVICE.AREA.POPULATION" "LOCATION" "ADDRESS" "LATITUDE" "LONGITUDE" "UNDUPLICATED.POPULATION" "CENTRAL.LIBRARIES" "BRANCH.LIBRARIES" "BOOKMOBILES" "MLS.LIBRARIAN.STAFF" "LIBRARIAN.STAFF" "OTHER.STAFF" "TOTAL.STAFF" "LOCAL.REVENUE" "STATE.REVENUE" "FEDERAL.REVENUE" "OTHER.REVENUE" "TOTAL.REVENUE" "SALARIES" "BENEFITS" "TOTAL.STAFF.EXPENDITURES" "PRINT.EXPENDITURES" "ELECTRONIC.EXPENDITURES" "OTHER.COLLECTION.EXPENDITURES" "TOTAL.COLLECTION.EXPENDITURES" "OTHER.EXPENDITURES" "TOTAL.EXPENDITURES" "LOCAL.CAPITAL.REVENUE" "STATE.CAPITAL.REVENUE" "FEDERAL.CAPITAL.REVENUE" "OTHER.CAPITAL.REVENUE" "TOTAL.CAPITAL.REVENUE" "CAPITAL.EXPENDITURES" "PRINT.MATERIALS" "EBOOKS" "AUDIO.MATERIALS" "AUDIO.DOWNLOADS" "VIDEO.MATERIALS" "VIDEO.DOWNLOADS" "LOCAL.DATABASES" "STATE.DATABASES" "TOTAL.DATABASES" "PRINT.SERIALS" "HOURS" "VISITS" "REFERENCES" "USERS" "TOTAL.CIRCULATION" "KIDS.CIRCULATION" "ELECTRONIC.CIRCULATION" "LOANS.TO" "LOANS.FROM" "TOTAL.PROGRAMS" "KIDS.PROGRAMS" "YA.PROGRAMS" "PROGRAM.AUDIENCE" "KIDS.PROGRAM.AUDIENCE" "YA.PROGRAM.AUDIENCE" "COMPUTERS" "COMPUTER.USES" "WIFI.SESSIONS" "YEAR" "START.DATE" "END.DATE" "REPORTING.STATUS" "BEA.REGION" "STRUCTURE.CHANGE" "NAME.CHANGE" "ADDRESS.CHANGE" "INTERLIBRARY.RELATIONSHIP" "MAILING.ADDRESS" "MAILING.CITY" "MAILING.ZIP" "PHONE" "COUNTY" "COUNTY.POPULATION" "LEGAL.BASIS" "ADMINISTRATIVE.STRUCTURE" "FSCS.DEFINITION" "LSABOUND" "CollectionSpace" "seatsPer" "WorkSpace" "Size" "Distance" "Weight" "SizeWeight" "DriveDistance" "DriveWeight" "DriveSizeWeight"
" 35.531395 -97.952473 17832 1 0 0 0 4.85 0 4.85 225277 14046 3090 20453 262866 152803 45256 198059 18617 2785 3380 24782 39047 261888 0 0 0 0 0 0 27765 23147 507 5983 1084 76 2 35 37 37 2704 40364 7800 5804 51145 14147 5253 58 171 224 99 19 2088 1496 92 5 10952 -1 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "215 E WADE" "EL RENO" 73036 4052622409 "CANADIAN" 129582 "CI" "SO" "Y" "N" 382334 4.5 3138.195 385472.195 55.930298707065 0.000319672827549558 123.224986517385 59.7903488386544 0.000279729214291104 107.827834238417
"OK" "OK0035" "39" "ENID-PUBLIC LIBRARY OF ENID AND GARFIELD CO" 33 62267 "120 W. MAINE
ENID, OK 73701
(36.395512, -97.8787)" "120 W. MAINE
ENID, OK 73701
" 36.395512 -97.8787 62181 1 0 0 2 7 4.4 11.4 993609 31011 7490 0 1032110 619357 151613 770970 54563 12131 4553 71247 182402 1024619 0 0 0 0 0 0 63779 23062 1628 5783 1336 76 8 35 43 107 3120 158701 4316 27382 131075 54786 -1 575 2158 425 228 110 17922 11990 5550 38 52320 -1 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "120 W. MAINE" "ENID" 73701 5802346313 "GARFIELD" 63091 "CI" "SO" "Y" "N" 870760 2.25 5913.0225 876673.0225 4.43238852092091 0.0509007705755714 44623.3323880652 6.47905352504754 0.0238219256285431 20884.0395425451
"OK" "OK0036" "40" "FAIRFAX PUBLIC LIBRARY" 43 1379 "158 EAST ELM
FAIRFAX, OK 74637
(36.573489, -96.703663)" "158 EAST ELM
FAIRFAX, OK 74637
" 36.573489 -96.703663 1377 1 0 0 0 1.13 0 1.13 32478 5855 0 1352 39685 NA NA NA 4847 1130 87 6064 NA 42117 0 0 0 0 0 0 13512 0 53 0 111 0 1 35 36 13 780 2654 1560 1270 3974 887 0 0 0 6 6 0 121 121 0 6 720 -1 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "158 EAST ELM" "FAIRFAX" 74637 9186425535 "OSAGE" 47981 "CI" "SO" "Y" "N" 178227 14.25 759.0225 178986.0225 69.4317370634456 0.000207435908907487 37.1281282590234 84.630345358967 0.000139620045021069 24.9900365195921
"OK" "OK0039" "43" "GEARY PUBLIC LIBRARY" 43 1291 "106 W. MAIN ST
GEARY, OK 73040
(35.627887, -98.312609)" "106 W. MAIN ST
GEARY, OK 73040
" 35.627887 -98.312609 1289 1 0 0 0 0.5 0.71 1.21 33001 3194 0 0 36195 NA NA NA 20000 0 0 20000 NA 35300 0 0 0 0 0 0 13682 0 139 0 42 0 0 35 35 0 1196 5500 208 864 15973 3776 0 0 0 4 4 0 134 134 0 6 3500 -1 2015 "2013-07-01" "2014-06-30" 1 6 0 0 15 "NO" "106 W. MAIN" "GEARY" 73040 4058842372 "BLAINE" 129582 "CI" "SO" "Y" "N" 180489 14.25 733.4025 181222.4025 53.9672633232721 0.000343351705405372 62.2230209560338 77.6877477723787 0.000165689481085879 30.0266458313612
"OK" "OK0041" "45" "GUTHRIE PUBLIC LIBRARY" 31 10908 "201 N DIVISION
GUTHRIE, OK 73044
(35.879094, -97.425326)" "201 N DIVISION
GUTHRIE, OK 73044
" 35.879094 -97.425326 10893 1 0 0 1 3 2 5 210062 21376 917 0 232355 140138 42711 182849 22700 2000 6936 31636 17758 232243 0 0 0 0 0 0 25462 23062 1678 5783 3586 76 3 35 38 40 2756 55718 6552 13709 85358 37477 9129 18 517 310 132 26 2730 1513 297 15 11921 -1 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "201 N DIVISION" "GUTHRIE" 73044 4052820050 "LOGAN" 45276 "CI" "SO" "Y" "N" 400633 4.5 2222.58 402855.58 42.0677619320061 0.00056506861312189 227.641043879015 60.7168155889992 0.000271257670531748 109.277666191516
"OK" "OK0043" "47" "HENNESSEY PUBLIC LIBRARY" 43 2162 "525 S. MAIN
HENNESSEY, OK 73742
(36.104915, -97.898961)" "525 S. MAIN
HENNESSEY, OK 73742
" 36.104915 -97.898961 2159 1 0 0 0 3 0 3 117088 4947 7434 21643 151112 71892 25736 97628 8662 1500 4408 14570 27474 139672 28000 0 0 0 28000 28000 26053 23062 977 5783 1364 76 0 35 35 22 2496 13511 3900 1635 16239 2906 657 0 2 94 70 18 1915 1654 154 8 3021 365 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "525 S. MAIN" "HENNESSEY" 73742 4058532073 "KINGFISHER" 15532 "CI" "SO" "Y" "N" 369768 14.25 1374.255 371142.255 16.2551259621812 0.00378459421817125 1404.62283239204 18.3671567226316 0.00296425892753568 1100.16174276947
"OK" "OK0045" "49" "HINTON - NORMAN SMITH MEMORIAL LIBRARY" 43 3241 "123 E MAIN
HINTON, OK 73047
(35.471406, -98.355203)" "123 E MAIN
HINTON, OK 73047
" 35.471406 -98.355203 3236 1 0 0 0 1 0 1 47328 4888 2556 506 55278 NA NA NA 5373 0 824 6197 NA 50257 0 0 0 0 0 0 8910 23062 345 5783 787 76 0 35 35 0 2080 12220 1768 908 10214 5440 776 0 0 21 7 4 533 315 50 4 1156 220 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "BOX 34" "HINTON" 73047 4055426167 "CADDO" 29317 "CI" "SO" "Y" "N" 130726 10 1122.3 131848.3 64.8658952093974 0.000237666060648421 31.3358660641911 86.2713907564592 0.000134358888223209 17.7149910021202
"OK" "OK0048" "52" "HOMINY PUBLIC LIBRARY" 32 3552 "121 WEST MAIN
HOMINY, OK 74035
(36.415571, -96.395093)" "121 WEST MAIN
HOMINY, OK 74035
" 36.415571 -96.395093 3547 1 0 0 0 1 1 2 77499 14092 0 0 91591 NA NA NA 13209 0 0 13209 NA 91591 0 0 0 0 0 0 17277 23062 123 5738 0 76 0 35 35 0 2340 10093 9100 3265 13230 3083 -1 1 1 11 11 0 181 181 0 4 4245 1560 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "121 WEST MAIN" "HOMINY" 74035 9188854486 "OSAGE" 47981 "CI" "SO" "Y" "N" 226380 10 1365.6 227745.6 84.9348898211578 0.000138620590489312 31.5702295533427 99.8943666347695 0.0001002116019548 22.8227514141571
"OK" "OK0052" "56" "KINGFISHER MEMORIAL LIBRARY" 32 4739 "505 WEST WILL ROGERS DR.
KINGFISHER, OK 73750
(35.842258, -97.937675)" "505 WEST WILL ROGERS DR.
KINGFISHER, OK 73750
" 35.842258 -97.937675 4732 1 0 0 0 5 0.13 5.13 339957 8430 0 94611 442998 159789 67962 227751 21801 2909 12424 37134 57596 322481 0 0 0 0 0 0 50567 23062 10302 5783 6248 76 1 35 36 87 2704 53727 4992 4447 72708 16796 -1 5 26 420 85 274 3562 1678 1344 22 10331 2774 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "505 WEST WILL ROGERS DR." "KINGFISHER" 73750 4053753384 "KINGFISHER" 15532 "CI" "SO" "Y" "N" 874642 10 2191.2 876833.2 34.4110096403616 0.000844510725215171 740.495041624739 37.6377894043521 0.000705913982249452 618.968815980531
"OK" "OK0059" "63" "MANNFORD PUBLIC LIBRARY" 41 3073 "101 GREEN VALLEY PARK RD
MANNFORD, OK 74044
(36.104831, -96.370446)" "101 GREEN VALLEY PARK RD
MANNFORD, OK 74044
" 36.104831 -96.370446 3069 1 0 0 0 2.57 0 2.57 128250 3594 0 600 132444 71103 32310 103413 9367 0 936 10303 16007 129723 0 0 0 0 0 0 19644 23062 432 5783 596 0 0 35 35 24 2080 18200 18200 5061 20163 8166 -1 2 127 111 89 7 2962 2525 34 3 4590 -1 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "P O BOX 193" "MANNFORD" 74044 9188652665 "CREEK" 70632 "CI" "SO" "Y" "N" 269183 10 1307.4 270490.4 87.8281713969248 0.000129637998875199 35.0658341709522 104.521729404601 9.15349241917567e-05 24.7593182585979
"OK" "OK0063" "66" "MEDFORD PUBLIC LIBRARY" 43 991 "123 S MAIN
MEDFORD, OK 73759
(36.806133, -97.734979)" "123 S MAIN
MEDFORD, OK 73759
" 36.806133 -97.734979 990 1 0 0 0 0.88 0 0.88 28005 8058 0 0 36063 NA NA NA 2836 113 3020 5969 NA 35773 4000 0 0 0 4000 0 6462 27 114 0 0 0 0 35 35 12 1820 10600 1040 1460 6395 2200 150 1 1 4 4 0 290 290 0 6 2200 420 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "123 S MAIN" "MEDFORD" 73759 5803952342 "GRANT" 4501 "CI" "SO" "Y" "N" 85914 22.5 800.925 86714.925 33.8327180163233 0.000873627350307403 75.7565301598552 39.9598593212124 0.000626256286953583 54.3057669539584
"OK" "OK0065" "68" "MT VIEW - ADDIE DAVIS MEMORIAL LIBRARY" 43 787 "301 N. 4TH
MTN. VIEW, OK 73062
(35.101864, -98.747732)" "301 N. 4TH
MTN. VIEW, OK 73062
" 35.101864 -98.747732 786 1 0 0 0 0.38 0 0.38 8510 12064 5150 627 26351 NA NA NA 1179 0 5150 6329 NA 26440 0 0 0 0 0 0 4651 0 87 0 0 0 0 35 35 0 780 3742 1300 820 6820 2564 0 6 44 5 5 0 140 140 0 4 2215 387 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "P.O. BOX 567" "MTN. VIEW" 73062 5803472397 "KIOWA" 9336 "CI" "SO" "Y" "N" 61774 22.5 588.225 62362.225 97.48765331213 0.000105220598396618 6.56179063184453 127.391974349733 6.16191726866968e-05 3.84270871140164
"OK" "OK0067" "69" "MUSTANG PUBLIC LIBRARY" 21 18000 "1201 N. MUSTANG RD.
MUSTANG, OK 73064
(35.404156, -97.724591)" "1201 N. MUSTANG RD.
MUSTANG, OK 73064
" 35.404156 -97.724591 17975 1 0 0 1 2 4.5 6.5 399238 16524 0 0 415762 253031 69430 322461 35150 10225 9745 55120 38181 415762 1350122 0 0 0 1350122 1350122 61312 23062 2230 5783 4344 76 5 35 40 41 3224 136967 10296 35337 213580 64074 -1 225 656 306 240 12 13145 12265 175 14 14146 7300 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "1501 N. MUSTANG RD." "MUSTANG" 73064 4053762226 "CANADIAN" 129582 "CI" "SO" "Y" "N" 883681 4.5 3405 887086 65.5917792058055 0.000232434813980299 206.189669394527 78.8652491083301 0.000160778747506187 142.624576010274
"OK" "OK0069" "71" "NEWKIRK PUBLIC LIBRARY" 42 2271 "116 N MAPLE AVE
NEWKIRK, OK 74647
(36.883501, -97.055074)" "116 N MAPLE AVE
NEWKIRK, OK 74647
" 36.883501 -97.055074 2268 1 0 0 0 1 0 1 67056 2751 0 4542 74349 NA NA NA 5099 1250 0 6349 NA 74872 0 0 0 1584 1584 1584 21834 23062 274 5783 1371 76 0 35 35 31 2184 9000 10400 3006 8698 2665 -1 0 7 45 26 14 555 390 140 3 2725 -1 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "116 N MAPLE AVE" "NEWKIRK" 74647 5803623934 "KAY" 45478 "CI" "SO" "Y" "N" 305765 14.25 1120.8525 306885.8525 60.8926088108893 0.000269693722834755 82.7651880460424 87.2798787080418 0.000131271888132607 40.2854852988598
"OK" "OK0070" "4" "PIONEER LIBRARY SYSTEM" NA 372011 "300 NORMAN CENTER COURT
NORMAN, OK 73072
(0.0, 0.0)" "300 NORMAN CENTER COURT
NORMAN, OK 73072
" 35.215807 -97.490493 371494 1 10 0 46.06 99.98 95.13 195.11 14387315 179225 24293 608972 15199805 6940810 2246250 9187060 1524047 365357 323464 2212868 4553102 15953030 1272584 0 0 0 1272584 1272584 642159 18887 22618 7183 92162 213 21 35 56 411 32439 1737516 199420 244070 2623720 1108559 427 4302 3319 4269 2493 466 157218 129032 12020 329 451580 118913 2015 "2013-07-01" "2014-06-30" 1 6 0 0 7 "HQ" "300 NORMAN CENTER COURT" "NORMAN" 73072 4058014500 "CLEVELAND" 269908 "MJ" "MO" "Y" "N" 9860355 2.25 54377.2425 9914732.2425 81.3310688108289 0.000151177458777006 1498.8840248756 102.000198839276 9.61165033835133e-05 952.96939513288
"OK" "OK0073" "74" "OKEENE PUBLIC LIBRARY" 43 1185 "215 N MAIN
OKEENE, OK 73763
(36.117275, -98.317129)" "215 N MAIN
OKEENE, OK 73763
" 36.117275 -98.317129 1183 1 0 0 0.43 0.81 0 0.81 36000 3379 1500 700 41579 NA NA NA 5430 2424 2477 10331 NA 41579 0 0 0 197460 197460 0 7365 23062 347 5783 484 76 2 35 37 0 850 4684 2080 1327 4150 1207 524 0 35 38 30 0 713 597 0 3 403 -1 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "PO BOX 706" "OKEENE" 73763 5808223306 "BLAINE" 9917 "CI" "SO" "Y" "N" 106683 14.25 628.0875 107311.0875 27.0947855542938 0.00136216138266157 146.175019323916 37.4513775833572 0.000712958753980451 76.5083792322871
"OK" "OK0074" "3" "METROPOLITAN LIBRARY SYSTEM" 21 755245 "300 PARK AVENUE
OKLAHOMA CITY, OK 73102
(35.468848, -97.518748)" "300 PARK AVENUE
OKLAHOMA CITY, OK 73102
" 35.468848 -97.518748 754196 1 18 0 92.84 130.55 236.09 366.64 31376535 307578 0 1649106 33333219 16367733 6210601 22578334 2650829 1352312 1286869 5290010 7457725 35326069 0 0 0 0 0 0 1044989 44179 101484 9411 97150 0 255 35 290 2916 60944 2876786 346892 427731 6665682 2235487 718910 10275 8475 10272 3363 793 172007 90880 8926 320 758035 -1 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "HQ" "300 PARK AVENUE" "OKLAHOMA CITY" 73102 4056063725 "OKLAHOMA" 766215 "CO" "MO" "Y" "N" 16219407 2.25 105975.0375 16325382.0375 64.2272976242394 0.000242415676476047 3957.52853035047 83.8530080654181 0.00014222066552424 2321.80669831073
"OK" "OK0077" "78" "PAWHUSKA PUBLIC LIBRARY" 32 3569 "1801 LYNN AVENUE
PAWHUSKA, OK 74056
(36.675804, -96.331797)" "1801 LYNN AVENUE
PAWHUSKA, OK 74056
" 36.675804 -96.331797 3564 1 0 0 0.38 2.38 0.38 2.76 139200 12851 1361 0 153412 77351 21838 99189 3324 1590 0 4914 35963 140066 0 0 0 9271 9271 9271 49273 0 390 0 1051 0 2 35 37 31 2236 12816 4160 4612 52178 10792 0 21 106 27 20 3 945 809 40 22 8440 2930 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "1801 LYNN AVENUE" "PAWHUSKA" 74056 9182873989 "OSAGE" 47981 "CI" "SO" "Y" "N" 660675 10 1484.7 662159.7 91.1673062616753 0.00012031554825311 79.6681073366152 115.348527967987 7.5158116305118e-05 49.7666757451621
"OK" "OK0078" "79" "PAWNEE PUBLIC LIBRARY" 43 2179 "653 ILLINOIS
PAWNEE, OK 74058
(36.339063, -96.804822)" "653 ILLINOIS
PAWNEE, OK 74058
" 36.339063 -96.804822 2176 1 0 0 0 1 0.9 1.9 83512 4882 0 0 88394 NA NA NA 20871 1782 1351 24004 NA 88394 1163 0 0 0 1163 1163 19817 45 50 0 350 0 3 35 38 17 2288 7985 5148 9000 7255 2554 3 0 2 4 4 0 135 135 0 11 7800 -1 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "653 ILLINOIS" "PAWNEE" 74058 9187622138 "PAWNEE" 16401 "CI" "SO" "Y" "N" 263537 14.25 1216.5225 264753.5225 61.9833435803382 0.000260285515207914 68.9115070070225 71.1446928554563 0.000197567262565659 52.3066286949407
"OK" "OK0079" "80" "PERKINS - THOMAS-WILHITE MEMORIAL LIBRARY" 42 2863 "101 E. THOMAS
PERKINS, OK 74059
(35.9741, -97.033633)" "101 E. THOMAS
PERKINS, OK 74059
" 35.9741 -97.033633 2859 1 0 0 0.26 2.86 0.08 2.94 116200 4612 422 810 122044 71461 14620 86081 7172 1000 186 8358 20984 115423 0 0 0 2606 2606 2606 15662 23062 266 5783 888 76 0 35 35 5 2236 29009 5356 2755 28545 14118 1660 0 79 221 198 1 4309 4082 6 5 5716 -1 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "P O BOX 519" "PERKINS" 74059 4055475185 "PAYNE" 80264 "CI" "SO" "Y" "N" 218898 10 1299.9 220197.9 55.4435750880389 0.000325310099892248 71.6326008450632 75.4700684752756 0.000175570081983272 38.6601633555444
"OK" "OK0080" "81" "PERRY CARNEGIE LIBRARY" 33 5059 "302 N 7TH ST
PERRY, OK 73077
(36.287307, -97.288232)" "302 N 7TH ST
PERRY, OK 73077
" 36.287307 -97.288232 5052 1 0 0 1 2 2 4 209759 8734 539 0 219032 115438 42963 158401 22583 3000 8950 34533 26098 219032 0 0 0 0 0 0 27148 23062 719 5783 2113 76 2 35 37 53 2496 70540 11440 4629 35326 10698 3577 24 106 53 52 0 1301 1204 0 14 14214 1500 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "302 N. 7TH ST" "PERRY" 73077 5803364721 "NOBLE" 11494 "CI" "SO" "Y" "N" 391059 7 1662.39 392721.39 35.244332521435 0.000805047340986327 316.159310767954 47.0428871462836 0.000451868497031983 177.458424251611
"OK" "OK0081" "82" "PONCA CITY LIBRARY" 33 24879 "515 EAST GRAND
PONCA CITY, OK 74601
(36.703598, -97.078376)" "515 EAST GRAND
PONCA CITY, OK 74601
" 36.703598 -97.078376 24844 1 0 0 4 5 13 18 931944 15875 0 78450 1026269 471881 152794 624675 155034 32877 7292 195203 189806 1009684 58386 0 0 0 58386 58386 80678 23062 1803 5783 4704 76 16 35 51 244 3380 149460 12948 16111 221392 57543 18226 1098 1268 355 231 22 15193 12134 365 7 9212 -1 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "515 EAST GRAND" "PONCA CITY" 74601 5807670345 "KAY" 45478 "CI" "SO" "Y" "N" 1136892 4.5 6058.665 1142950.665 52.9998314838212 0.000356000839847425 406.891396644172 73.4996955273591 0.000185109590452368 211.571129505411
"OK" "OK0082" "83" "PRAGUE - HAYNIE PUBLIC LIBRARY" 43 2394 "1619 W MAIN STREET
PRAGUE, OK 74864
(35.486704, -96.699074)" "1619 W MAIN STREET
PRAGUE, OK 74864
" 35.486704 -96.699074 2391 1 0 0 0 3 0 3 141392 5433 10199 12000 169024 81053 20088 101141 15300 200 2725 18225 49658 169024 10000 0 0 0 10000 10000 16201 0 515 0 550 0 0 35 35 1 2080 25222 13000 1050 16720 3240 -1 1 5 31 13 4 1671 1320 95 27 4420 12 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "NBU 4308" "PRAGUE" 74864 4055674013 "LINCOLN" 34619 "CI" "SO" "Y" "N" 225686 14.25 1473.435 227159.435 90.2032381862701 0.000122901092389815 27.9181427081532 128.886997154113 6.01979620743648e-05 13.6745350529641
"OK" "OK0091" "92" "STROUD PUBLIC LIBRARY" 43 2680 "301 WEST 7TH
STROUD, OK 74079
(35.753245, -96.656401)" "301 WEST 7TH
STROUD, OK 74079
" 35.753245 -96.656401 2676 1 0 0 0 1 1 2 92277 5854 0 0 98131 NA NA NA 4146 1500 102 5748 NA 98131 0 0 0 0 0 0 13850 23062 537 5783 407 76 1 35 36 3 2080 5200 520 3986 4908 720 1334 0 5 8 8 0 105 105 0 8 3380 104 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "P.O. BOX 599" "STROUD" 74079 9189682567 "LINCOLN" 34619 "CI" "SO" "Y" "N" 192721 10 1104 193825 81.3432600935853 0.000151132146872091 29.293188367483 114.125045049523 7.67782264857628e-05 14.881539748603
"OK" "OK0092" "93" "TONKAWA PUBLIC LIBRARY" 33 3153 "216 N. SEVENTH
TONKAWA, OK 74653
(36.679638, -97.308581)" "216 N. SEVENTH
TONKAWA, OK 74653
" 36.679638 -97.308581 3149 1 0 0 0 3 0 3 131396 2751 0 0 134147 66267 15546 81813 30656 575 10343 41574 10760 134147 0 0 0 0 0 0 20792 23062 909 4962 1976 0 1 35 36 39 2184 16950 364 2237 17282 9628 -1 0 26 59 46 5 992 873 25 4 3505 -1 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "216 N. SEVENTH" "TONKAWA" 74653 5806283366 "KAY" 45478 "CI" "SO" "Y" "N" 308488 10 1395.9 309883.9 41.2174334130236 0.000588624195645592 182.405161381019 58.820385996744 0.000289030889671997 89.5660193120283
"OK" "OK8004" "252" "MEEKER PUBLIC LIBRARY" 42 1140 "616 W. CARL HUBBELL BOULEVARD
MEEKER, OK 74855
(35.503245, -96.901698)" "616 W. CARL HUBBELL BOULEVARD
MEEKER, OK 74855
" 35.503245 -96.901698 1138 1 0 0 0 0.5 0 0.5 12208 3366 0 0 15574 NA NA NA 459 0 0 459 NA 15574 0 0 0 0 0 0 16186 0 475 0 722 0 0 35 35 0 1040 6596 624 2553 4621 1259 0 0 1 16 11 1 866 752 80 7 1354 93 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "PO BOX 305" "MEEKER" 74855 4052791139 "LINCOLN" 34619 "CI" "SO" "Y" "N" 226294 14.25 562.35 226856.35 81.1284067996243 0.000151933696855391 34.4671239106206 117.146780667851 7.28684083898076e-05 16.5306611576211
"OK" "OK0097" "98" "WATONGA PUBLIC LIBRARY" 33 2986 "301 N PROUTY
WATONGA, OK 73772
(35.846597, -98.414347)" "301 N PROUTY
WATONGA, OK 73772
" 35.846597 -98.414347 2982 1 0 0 1 3.48 0.48 3.96 205094 7500 1356 19429 233379 113414 49680 163094 18475 4770 4168 27413 37965 228472 19445 0 0 0 19445 19445 25039 23062 85 5783 794 76 6 35 41 39 2548 36560 3900 2731 19155 6923 1416 0 34 374 334 8 7732 7258 129 20 10416 -1 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "301 N PROUTY" "WATONGA" 73772 5806237748 "BLAINE" 9917 "CI" "SO" "Y" "N" 338341 10 1489.8 339830.8 43.981635602809 0.000516960365814906 175.679054683172 60.6770477338536 0.000271613352661063 92.3025829254911
"OK" "OK0099" "100" "WAYNOKA PUBLIC LIBRARY" 43 944 "1659 CECIL STREET
WAYNOKA, OK 73860
(36.585492, -98.881126)" "1659 CECIL STREET
WAYNOKA, OK 73860
" 36.585492 -98.881126 943 1 0 0 0 0.5 0 0.5 25600 3104 0 8340 37044 NA NA NA 2024 0 404 2428 NA 36285 0 0 0 0 0 0 5061 23062 400 5783 345 76 0 35 35 1 1040 3163 520 1004 2115 751 418 0 24 13 10 0 645 617 0 7 1568 672 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "1659 CECIL STREET" "WAYNOKA" 73860 5808246181 "WOODS" 9288 "CI" "SO" "Y" "N" 75806 22.5 712.2 76518.2 56.2601820920418 0.000315934994437143 24.1747770913402 71.1937813016516 0.000197294909383686 15.0966513352028
"OK" "OK0102" "103" "WOODWARD PUBLIC LIBRARY" 33 12758 "1500 MAIN
WOODWARD, OK 73801
(36.436004, -99.398439)" "1500 MAIN
WOODWARD, OK 73801
" 36.436004 -99.398439 12740 1 0 0 0 5 1 6 412889 16751 656 2322 432618 180826 83043 263869 24549 28271 11831 64651 81069 409589 18902 0 0 0 18902 18902 29231 23437 1803 7472 2745 76 10 35 45 49 2860 46084 86112 10584 61425 15844 5777 233 135 242 174 9 3215 2166 153 18 15653 -1 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "1500 MAIN" "WOODWARD" 73801 5802548544 "WOODWARD" 21529 "CI" "SO" "Y" "N" 440574 4.5 2622.33 443196.33 82.752190768594 0.000146029635072735 64.7197983354754 88.4113984614811 0.000127933263821063 56.699553010417
"OK" "OK0104" "105" "YALE PUBLIC LIBRARY" 42 1229 "213 N MAIN
YALE, OK 74085
(36.115321, -96.699131)" "213 N MAIN
YALE, OK 74085
" 36.115321 -96.699131 1227 1 0 0 0 1.8 0 1.8 81484 3008 0 619 85111 NA NA NA 4329 750 25 5104 NA 85111 0 0 0 0 0 0 21910 23062 100 5783 1074 0 0 35 35 16 1768 11461 780 914 18622 5583 684 0 9 61 60 0 1248 1241 0 7 2600 2500 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "213 N MAIN" "YALE" 74085 9183872135 "PAYNE" 80264 "CI" "SO" "Y" "N" 300615 14.25 795.3975 301410.3975 69.7153279218181 0.000205751708892217 62.0157043635075 85.8892465234195 0.000135557145258296 40.8583330362681
"OK" "OK0105" "106" "YUKON - MABEL C. FRY PUBLIC LIBRARY" 21 24826 "1200 LAKESHORE DRIVE
YUKON, OK 73099
(35.507875, -97.722749)" "1200 LAKESHORE DRIVE
YUKON, OK 73099
" 35.507875 -97.722749 24792 1 0 0 2 6 1.2 7.2 463302 17419 3696 35220 519637 300080 91739 391819 40657 11371 5914 57942 27957 477718 0 0 0 0 0 0 39095 23062 1672 6578 1157 76 7 35 42 54 2756 104244 8736 15325 142436 56949 17158 374 375 375 300 53 15300 11888 3090 9 10552 -1 2015 "2013-07-01" "2014-06-30" 1 6 0 0 0 "NO" "1200 LAKESHORE DRIVE" "YUKON" 73099 4053548232 "CANADIAN" 129582 "CI" "SO" "Y" "N" 546119 4.5 4431.51 550550.51 58.5448008192885 0.000291758377012752 160.627723261143 69.7845079349298 0.000205343972245899 113.052228645405
"OK" "OK0110" "109" "KELLYVILLE PUBLIC LIBRARY" 41 1153 "230 E BUFFALO
KELLYVILLE, OK 74039
(35.943652, -96.21422)" "230 E BUFFALO
