"Library Name" "Service Area Population" "Address" "Latitude" "Longitude" "Central Libraries" "Branch Libraries" "Total Staff" "Print Materials" "Audio Materials" "Video Materials" "Print Serials" "Computers" "Collection Space" "Seats Per" "Work Space" "Size" "Distance" "Weight" "SizeWeight" "Drive Distance" "Drive Weight" "Drive SizeWeight"
" 34.773708 -84.978206 1 2 23.5 268096 7939 37608 1 63 4080207 2.25 17524.5 4097731.5 73.6842527775627 0.00018418346224413 754.734375016833 95.8927262107448 0.000108749850497338 445.627688003232
"CATOOSA COUNTY LIBRARY SYSTEM" 67318 "108 CATOOSA CIRCLE
RINGGOLD, GA 30736
" 34.935924 -85.181802 1 0 12.7 134019 4985 7365 50 31 1904842 2.25 6448.965 1911290.965 57.8459051327285 0.00029885103069666 571.191274851464 77.9984341407037 0.000164372148495633 314.163002317342
"ALLEN COUNTY PUBLIC LIBRARY" 20311 "106 WEST PUBLIC SQUARE
SCOTTSVILLE, KY 42164
" 36.753291 -86.19058 1 0 13 29430 1423 7100 110 20 495719 4.5 4691.985 500410.985 95.403553736316 0.000109867918194288 54.9791131635029 116.545291858774 7.36224952056282e-05 36.8415053440062
"WILLIAM B. HARLAN MEMORIAL LIBRARY" 10681 "500 WEST FOURTH STREET
TOMPKINSVILLE, KY 42167
" 36.706418 -85.699623 1 0 5 18976 146 1497 28 4 268591 4.5 2191.935 270782.935 93.8947841836616 0.000113427161455458 30.7141396876278 115.447947605851 7.50287250865107e-05 20.3164983882335
"GOODNIGHT MEMORIAL LIBRARY" 17793 "203 SOUTH MAIN STREET
FRANKLIN, KY 42134
" 36.721198 -86.578193 1 0 8 41152 2122 7345 62 17 659618 4.5 3602.055 663220.055 97.4514855829308 0.000105298715139148 69.8362196460151 116.146370561845 7.41290976614586e-05 49.163904228133
"ARDMORE PUBLIC LIBRARY" 3509 "25836 MAIN STREET
ARDMORE, TN 38449
" 34.99577 -86.857666 1 0 2.8 21090 279 1552 21 12 298786 10 1472.7 300258.7 52.8199918400403 0.000358429164946477 107.621475108915 67.6003827656058 0.00021882739480191 65.7048290876081
"GILES COUNTY PUBLIC LIBRARY" 24709 "122 SOUTH SECOND STREET
PULASKI " 35.198712 -87.032057 1 2 6.14 40296 1633 2208 57 17 575287 4.5 4256.715 579543.715 56.8642407763667 0.000309258403755947 179.228764207692 70.440677544832 0.000201536146681964 116.79900715485
"HICKMAN COUNTY PUBLIC LIBRARY" 24267 "120 WEST SWAN STREET
CENTERVILLE " 35.78237 -87.470768 1 1 5.5 48595 1405 2901 30 18 688913 4.5 4101.045 693014.045 84.6946946964057 0.000139407964575728 96.6116774358421 116.764015062075 7.3346933151718e-05 50.8304548318167
"LAWRENCE COUNTY PUBLIC LIBRARY" 41990 "519 EAST GAINES STREET
LAWRENCEBURG " 35.239806 -87.324615 1 1 6.98 50025 1875 1183 84 18 691981 3 4826.1 696807.1 72.6221810005099 0.0001896100814823 132.121651008445 89.6541439347807 0.000124411138371217 86.6905645361468
"LEWIS COUNTY PUBLIC LIBRARY" 11961 "15 KYLE AVENUE
HOHENWALD, TN 38462
" 35.550161 -87.551962 1 0 2 26131 287 308 40 12 348498 4.5 1914.735 350412.735 85.4783631072162 0.000136863488708949 47.9587094001444 123.545677109871 6.55156255565494e-05 22.9575095365064
"MAURY COUNTY PUBLIC LIBRARY" 70127 "211 WEST EIGHTH STREET
COLUMBIA " 35.613731 -87.036568 1 1 11.38 97564 1993 1442 114 24 1315549 2.25 6440.5725 1321989.5725 57.9200681185828 0.000298086200962064 394.066849377988 90.3612661090882 0.000122471598153904 161.906175686872
"WAYNE COUNTY PUBLIC LIBRARY" 16939 "525A HIGHWAY 64 EAST
