"Library Name" "Service Area Population" "Address" "Latitude" "Longitude" "Central Libraries" "Branch Libraries" "Total Staff" "Print Materials" "Audio Materials" "Video Materials" "Print Serials" "Computers" "Collection Space" "Seats Per" "Work Space" "Size" "Distance" "Weight" "SizeWeight" "Drive Distance" "Drive Weight" "Drive SizeWeight"
CHELMSFORD, MA 01824
" 42.593812 -71.351283 1 1 22.9 114089 11164 13334 300 48 1807691 3 6544.05 1814235.05 10.1844229423886 0.00964111241803001 17491.2440697803 12.2348291846347 0.00668042633289321 12119.8636020778
"CHELSEA PUBLIC LIBRARY" 36828 "569 BROADWAY
CHELSEA, MA 02150
" 42.393782 -71.032327 1 0 7.16 68530 2186 1617 84 16 942141 3 4388.52 946529.52 13.2265147388265 0.00571622295412168 5410.57376897777 26.929673033666 0.00137891608951347 1305.18478432746
"CHESHIRE PUBLIC LIBRARY" 3219 "23 DEPOT STREET
CHESHIRE, MA 01225
" 42.56174 -73.16295 1 0 0.4 6906 98 863 24 1 102628 10 1025.7 103653.7 96.4540453989344 0.000107487783052986 11.1415064182393 123.279108205848 6.57992634023864e-05 6.82033710893194
"HAMILTON MEMORIAL LIBRARY" 1351 "195 ROUTE 20
CHESTER, MA 01011
" 42.279457 -72.983389 1 0 0.71 6447 213 957 10 3 99286 14.25 684.0525 99970.0525 88.0858310020991 0.00012888070062451 12.8842104076691 113.460797594045 7.76798423686636e-05 7.76565791978702
"CHICOPEE PUBLIC LIBRARY" 55490 "449 FRONT ST.
CHICOPEE, MA 01013
" 42.148103 -72.599506 1 2 28.96 98932 5119 12830 168 72 1524877 2.25 8089.575 1532966.575 70.9732230742129 0.000198523052274865 304.329203504345 87.1170790510396 0.000131762974084826 201.988235094629
"CHILMARK FREE PUBLIC LIBRARY" 900 "522 SOUTH RD.
CHILMARK, MA 02535
" 41.342835 -70.743287 1 0 3.81 29893 1139 6710 90 8 492176 22.5 1179 493355 81.831826166007 0.000149332905116186 73.6741354035959 111.674972348913 8.01841062416088e-05 39.5592297348289
"CLARKSBURG TOWN LIBRARY" 1689 "711 WEST CROSS ROAD
CLARKSBURG, MA 01247
" 42.71837 -73.106144 1 0 1.25 10393 121 3083 27 5 177337 14.25 909.5475 178246.5475 94.9040287223076 0.000111027536148257 19.7902749958583 117.375445834939 7.25847675285451e-05 12.9379842130533
"BIGELOW FREE PUBLIC LIBRARY" 13668 "54 WALNUT ST.
CLINTON, MA 01510
" 42.417354 -71.683022 1 0 6.63 65393 911 1047 23 12 876402 4.5 2839.68 879241.68 20.9264951078097 0.0022835315036353 2007.77607558923 28.4004623013161 0.00123979300283205 1090.07768266229
"PAUL PRATT MEMORIAL LIBRARY" 8195 "35 RIPLEY RD.
COHASSET, MA 02025
" 42.242489 -70.808691 1 0 7.7 54277 2037 3367 94 32 778515 7 2875.95 781390.95 28.1611586647742 0.00126095317941004 985.297402764735 45.7442181266855 0.000477889603111591 373.418610970489
"GRISWOLD MEMORIAL LIBRARY" 1673 "14 MAIN RD.
COLRAIN, MA 01340
" 42.672659 -72.699713 1 0 0.85 10150 379 1103 27 4 151747 14.25 842.7075 152589.7075 74.0135771121605 0.000182548055512537 27.8549543953518 89.6007058794288 0.00012455958076931 19.0065099959116
