"Library Name" "Service Area Population" "Address" "Latitude" "Longitude" "Central Libraries" "Branch Libraries" "Total Staff" "Print Materials" "Audio Materials" "Video Materials" "Print Serials" "Computers" "Collection Space" "Seats Per" "Work Space" "Size" "Distance" "Weight" "SizeWeight" "Drive Distance" "Drive Weight" "Drive SizeWeight"
" 41.35574 -72.080235 1 0 3.13 19256 500 260 40 9 261133 3 4085.34 265218.34 88.4552058309809 0.000127806577507585 33.8966483276431 111.130028458871 8.09724255492443e-05 21.4753722899442
"GROTON PUBLIC LIBRARY" 40176 "52 NEWTOWN ROAD, ROUTE 117
GROTON, CT 06340
" 41.355988 -72.051577 1 0 25.1 127972 10718 7828 154 51 1909031 3 7380.84 1916411.84 87.7636252527126 0.000129828754668455 248.805362619082 111.670622739757 8.01903527602814e-05 153.67774148358
"MYSTIC & NOANK LIBRARY" 40176 "40 LIBRARY ST.
MYSTIC, CT 06355
" 41.353945 -71.974563 1 0 6.18 40823 2062 1446 87 18 578244 3 4542.84 582786.84 86.1738261859271 0.000134663298239905 78.4799980452119 107.00162799657 8.73412150276912e-05 50.9013107077487
"BRAINERD MEMORIAL LIBRARY" 8363 "920 SAYBROOK RD.
HADDAM, CT 06438
" 41.478413 -72.513703 1 0 5.78 37909 5670 6291 57 12 649591 7 2623.23 652214.23 94.3021203355487 0.000112449384988417 73.3410890441939 124.652341953844 6.43574925689773e-05 41.9748724606062
"HARTFORD PUBLIC LIBRARY" 125017 "500 MAIN ST.
HARTFORD, CT 06103
" 41.762222 -72.674428 1 9 99 383613 31496 48096 446 260 6039163 2.25 23288.6475 6062451.6475 87.3505643197723 0.000131059519056132 794.541997222405 101.312960592541 9.74249040614384e-05 590.633770134797
"DOUGLAS LIBRARY OF HEBRON" 9588 "22 MAIN ST.
HEBRON, CT 06248
" 41.658567 -72.36416 1 0 7.73 36760 3187 2963 82 17 559661 7 3172.98 562833.98 79.8978508963244 0.000156649785480587 88.1678222281852 101.653472852225 9.67733018955593e-05 54.4673026636192
"WINDHAM FREE LIBRARY" 25213 "ON THE GREEN
WINDHAM, CT 06280
" 41.699807 -72.157205 1 0 0.6 7529 12 348 48 2 103271 3 2359.17 105630.17 70.669057905394 0.000200235647512562 21.150925486812 95.1911963910672 0.000110358662813523 11.6572043139651
"KILLINGLY PUBLIC LIBRARY" 17233 "25 WESTCOTT RD.
DANIELSON, CT 06239
" 41.809324 -71.878065 1 0 11.08 74996 1903 2488 173 19 1035135 4.5 3988.455 1039123.455 56.0394498243045 0.000318428751627159 330.88678456215 73.8725191693489 0.000183245864057649 190.415075374044
"JONATHAN TRUMBULL LIBRARY" 7319 "580 EXETER RD.
LEBANON, CT 06249
" 41.636099 -72.212944 1 0 4.03 47512 1902 3354 49 6 686891 7 2141.49 689032.49 75.9063723193791 0.000173557556591821 119.586795376778 106.50639392546 8.81553428195329e-05 60.7418953697463
"LEDYARD PUBLIC LIBRARIES" 15094 "718 COLONEL LEDYARD HIGHWAY
LEDYARD, CT 06339
" 41.439476 -72.015361 1 1 11.09 69711 4872 5327 145 20 1041615 4.5 3701.19 1045316.19 81.7637539460199 0.000149581662138137 156.360133160104 102.944685398983 9.43609139185837e-05 98.6369910222919
"LYME PUBLIC LIBRARY" 2401 "482 HAMBURG RD.
LYME, CT 06371
" 41.414121 -72.336143 1 0 2.72 23133 1173 1630 63 8 338347 14.25 1434.4275 339781.4275 91.9923784131052 0.000118167025905359 40.1509607455522 116.535349894988 7.36350576324682e-05 25.0198249964048
"MANCHESTER PUBLIC LIBRARY" 58211 "586 MAIN ST.
MANCHESTER, CT 06040
" 41.742168 -72.517247 1 1 32.93 214129 10172 19446 276 18 3173109 2.25 8868.7425 3181977.7425 81.7592980546282 0.000149597967018908 476.017401377416 100.294530677172 9.94135309127271e-05 316.331642667633
"MANSFIELD PUBLIC LIBRARY" 25774 "54 WARRENVILLE RD.
MANSFIELD, CT 06250
" 41.768654 -72.196209 1 0 9.03999999999999 68596 4004 5192 100 17 1013361 3 3675.66 1017036.66 68.4059161993195 0.000213704010241811 217.344812804937 86.1228826723999 0.000134822657757978 137.119585538497
"RICHMOND MEMORIAL LIBRARY" 6431 "15 SCHOOL DR.
MARLBOROUGH, CT 06447
" 41.629095 -72.45785 1 0 3.93 38309 4313 4706 69 8 616521 7 1940.01 618461.01 84.7444986295792 0.000139244153948232 86.1170800874188 114.459343581841 7.63303929517572e-05 47.2073719186406
"LEVI E. COE LIBRARY" 4425 "414 MAIN ST.
MIDDLEFIELD, CT 06455
" 41.516638 -72.711554 1 0 4.88 17282 421 2069 27 5 257612 10 2059.5 259671.5 99.6019624500809 0.000100800853467737 26.1751088212473 118.112393900605 7.16818254019592e-05 18.6137271248648
"RUSSELL LIBRARY" 47333 "123 BROAD ST.
MIDDLETOWN, CT 06457
" 41.559882 -72.651992 1 0 43.73 167690 15026 18601 268 42 2622495 3 10819.47 2633314.47 95.3066753086979 0.000110091391331042 289.905253814465 115.10308573701 7.54789876962128e-05 198.759910481389
"RAYMOND LIBRARY" 19713 "832 RAYMOND HILL RD.
OAKDALE, CT 06370
" 41.479408 -72.152272 1 0 3.25 19245 1025 738 36 5 273797 4.5 3148.755 276945.755 82.9016751002676 0.00014550348257353 40.2965718364557 105.878807461444 8.92035047382983e-05 24.7045319683941
"NEW BRITAIN PUBLIC LIBRARY" 72939 "20 HIGH ST.
NEW BRITAIN, CT 06051
" 41.666807 -72.784909 1 1 38.43 191726 10810 18033 269 38 2872604 2.25 10687.8825 2883291.8825 95.8521150033424 0.000108842021615946 313.823317400148 114.47984888215 7.63030512410467e-05 220.003968253291
"LICIA & MASON BEEKLEY COMMUNITY LIBRARY" 6886 "10 CENTRAL AVE.
NEW HARTFORD, CT 06057
" 41.87815 -72.980378 1 0 4.03 54520 4220 6372 69 12 847893 7 2050.56 849943.56 96.779579999767 0.0001067658922684 90.7449825611804 125.028272459518 6.3971058820684e-05 54.3717894710215
"LUCY ROBBINS WELLES LIBRARY" 30756 "95 CEDAR ST.
NEWINGTON, CT 06111
" 41.697551 -72.728354 1 0 23.45 152565 10497 11665 236 27 2275734 3 6285.54 2282019.54 92.2386954904602 0.000117536754785847 268.221171089491 105.708551331602 8.94910817390425e-05 204.220397184232
"PUBLIC LIBRARY OF NEW LONDON" 27545 "63 HUNTINGTON ST.
NEW LONDON, CT 06320
" 41.355027 -72.09955 1 0 10.43 74906 1635 2771 96 26 1033474 3 4043.55 1037517.55 88.9654272005072 0.000126344826382648 131.084974723701 112.852473684865 7.85195557571933e-05 81.4654171162916
"WHEELER LIBRARY" 5291 "101 MAIN ST.
NORTH STONINGTON, CT 06359
" 41.440272 -71.884983 1 0 2.53 25030 664 1011 80 7 348520 7 1490.61 350010.61 78.8394519514885 0.000160883981955183 56.3111006633625 99.9962717635801 0.000100007456889853 35.0036709905661
"OTIS LIBRARY" 40347 "261 MAIN ST.
NORWICH, CT 06360
" 41.524431 -72.073286 1 0 17.68 81541 3996 3082 103 33 1154871 3 6283.23 1161154.23 78.0982749061383 0.000163952150711778 190.373733316579 99.595486348441 0.000100813962852913 117.060559409723
"PHOEBE GRIFFIN NOYES LIBRARY" 7592 "2 LIBRARY LANE
OLD LYME, CT 06371
" 41.316032 -72.329441 1 0 7.46 41830 2233 3188 62 16 615789 7 2713.32 618502.32 97.3836915843888 0.000105445374309949 65.2182086439716 121.556662979855 6.76772123576524e-05 41.8585128543407
"ACTON PUBLIC LIBRARY" 10246 "60 OLD BOSTON POST RD.
OLD SAYBROOK, CT 06475
" 41.302613 -72.373291 1 0 11.29 61360 4185 4164 101 24 908610 4.5 3076.71 911686.71 99.4202635422354 0.000101169634253558 92.2350110045293 123.963860961636 6.50743459048624e-05 59.327416323406
"ALDRICH FREE PUBLIC LIBRARY" 15228 "299 MAIN ST.
MOOSUP, CT 06354
" 41.718991 -71.874472 1 0 1.4 13679 398 1668 40 5 205430 4.5 2265.78 207695.78 61.2864358292317 0.000266238752362332 55.2966653381214 81.8366535349895 0.000149315287979088 31.0121552027413
"PLAINVILLE PUBLIC LIBRARY" 17820 "56 EAST MAIN ST.
PLAINVILLE, CT 06062
" 41.671714 -72.865699 1 0 9.93 90569 4337 5062 136 15 1302027 4.5 3895.2 1305922.2 99.0275165681272 0.000101973710989637 133.169732997751 114.884983906446 7.57658438362423e-05 98.944297467482
"POMFRET PUBLIC LIBRARY" 4198 "449 POMFRET ST.
POMFRET, CT 06258
" 41.888445 -71.962055 1 0 1.63 17717 566 1313 29 7 255440 10 1503.9 256943.9 54.1990841020831 0.000340420813247301 87.4690513969331 72.4800228665167 0.000190354591429077 48.9104511046935
"ABINGTON SOCIAL LIBRARY" 4198 "536 HAMPTON RD.
ABINGTON, CT 06230
" 41.861271 -72.018293 1 0 2.7 23001 1095 1766 44 7 337093 10 1664.4 338757.4 57.5074058561533 0.000302379570438172 102.433317094752 77.1900282103223 0.000167833093939114 56.85470253677
"PORTLAND PUBLIC LIBRARY" 9456 "20 FREESTONE AVE.
PORTLAND, CT 06480
" 41.57394 -72.637764 1 0 9.35 67829 3826 9309 160 13 1055197 7 3388.26 1058585.26 94.1059667133324 0.000112918650498926 119.534018997254 115.731293573763 7.4661787818837e-05 79.0358680702684
"PRESTON PUBLIC LIBRARY" 4755 "389 ROUTE 2
PRESTON, CT 06365
